#	Sequence_name	block_0_18_60983893_60984144_patient_0::18:60983867-60984168
change	rank	file_name	score_pca	mean_ddba
Positive	1	SRY_1_from_SRY_transfac_M00148.mlp	0.6346569710746406	0.1579938476766667
Positive	2	CPEB1_1_from_CPEB1_jolma_full_M748.mlp	0.2728864493900918	0.0713325141666667
Positive	3	HOXD9_1_from_Hoxd9_jolma_DBD_M559.mlp	0.18826721092157997	0.04414161733833333
Positive	4	TATA_known4_from_TBP_4_from_TBP_transfac_M00980.mlp	0.1852944044853597	0.03735148658833333
Positive	5	HOXC10_2_from_HOXC10_jolma_DBD_M533.mlp	0.15876907998709752	0.041800312910000005
Positive	6	GATA_known7_from_GATA_1_from_GATA-X_transfac_M00203.mlp	0.11912982321647483	0.022311883631666665
Positive	7	HOXD13_4_from_Hoxd13_jolma_DBD_M556.mlp	0.08104194862757573	0.02642436851666667
Positive	8	HOXC13_2_from_HOXC13_jolma_DBD_M542.mlp	0.07604032605029606	0.03111805173333335
Positive	9	HOXA13_2_from_HOXA13_jolma_DBD_M522.mlp	0.07403066893515897	0.023626034599999995
Positive	10	NR3C1_known12_from_AR_5_from_AR_transfac_M00962.mlp	0.06519214425076317	0.01205744019499999
Negative	1	RUNX1_7_from_AML1_transfac_M00751.mlp	-0.6451480926495725	-0.17075556020500002
Negative	2	ZNF384_1_from_CIZ_transfac_M00734.mlp	-0.6450231888633557	-0.18723991088333336
Negative	3	SOX10_2_from_SOX10_jaspar_MA0442.1.mlp	-0.5957229294775749	-0.1454827878966667
Negative	4	HLTF_1_from_Hltf_jaspar_MA0109.1.mlp	-0.5325729276849346	-0.12267844644000002
Negative	5	HNF4_known11_from_HNF4A_6_from_HNF4_transfac_M01033.mlp	-0.2658762889560531	-0.05311313282949998
Negative	6	PITX1_4_from_PITX1_jolma_full_M739.mlp	-0.2312956217461045	-0.05229878698000001
Negative	7	AP1_known9_from_AP1_10_from_AP-1_transfac_M00926.mlp	-0.22588065092842424	-0.049854810689999994
Negative	8	AP1_known8_from_AP1_9_from_AP-1_transfac_M00925.mlp	-0.22570092582354426	-0.05062399355833333
Negative	9	NFE2L1_1_from_TCF11_transfac_M00285.mlp	-0.12009084973753503	-0.02615798583166667
Negative	10	AP1_known5_from_AP1_6_from_AP-1_transfac_M00199.mlp	-0.10288471062827552	-0.030197916524999997
