#	Sequence_name	BCL2;-;up1000;down1000;+rnd255::18:60986616-60987227
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	AHR::ARNT_3_from_Arnt::Ahr_jaspar_MA0006.1.mlp	0.25871000371833336	0.25871000371833336
Positive	2	PDX1_3_from_Pdx1_jaspar_MA0132.1.mlp	0.22890211854666664	0.22890211854666664
Positive	3	AHR_2_from_AhR_transfac_M00778.mlp	0.12133585975000001	0.12133585975000001
Positive	4	ARID3A_2_from_Arid3a_bulyk_sc09-primary.mlp	0.06827148138333333	0.06827148138333333
Positive	5	NRF1_known2_from_NRF1_2_from_NRF1_jolma_full_M194.mlp	0.05578466096666667	0.05578466096666667
Positive	6	ZBTB14_3_from_Zfp161_bulyk_sc09-primary.mlp	0.03274399388333333	0.03274399388333333
Positive	7	STAT_known13_from_STAT5A_4_from_STAT5A_transfac_M00499.mlp	0.026807452135000007	0.026807452135000007
Positive	8	E2F_known15_from_E2F1_13_from_E2F_transfac_M00803.mlp	0.02367945198000003	0.02367945198000003
Positive	9	ETS_known8_from_ETS1_3_from_ETS1_jaspar_MA0098.1.mlp	0.021466988183333324	0.021466988183333324
Positive	10	HOXD9_1_from_Hoxd9_jolma_DBD_M559.mlp	0.021382706951666663	0.021382706951666663
Positive	11	NKX2-4_1_from_Nkx2-4_bulyk_cell08-3074.1.mlp	0.010869030188333332	0.010869030188333332
Positive	12	HOXD8_2_from_HOXD8_jolma_DBD_M550.mlp	0.010716636917833332	0.010716636917833332
Positive	13	STAT_known9_from_STAT6_1_from_STAT6_transfac_M00494.mlp	0.009623042011666675	0.009623042011666675
Positive	14	STAT_known12_from_STAT4_1_from_STAT4_transfac_M00498.mlp	0.009014410058333354	0.009014410058333354
Positive	15	TEAD2_1_from_ETF_transfac_M00695.mlp	0.007353069583333264	0.007353069583333264
Negative	1	GLI2_1_from_GLI2_jolma_DBD_M10.mlp	-0.04790483019999999	-0.04790483019999999
Negative	2	STAT_known10_from_STAT1_3_from_STAT1_transfac_M00496.mlp	-0.012968171593333327	-0.012968171593333327
Negative	3	WT1_1_from_WT1_transfac_M01118.mlp	-0.008430253666666663	-0.008430253666666663
Negative	4	NKX2-1_2_from_TTF-1-(Nkx2-1)_transfac_M00794.mlp	-0.008291418095000003	-0.008291418095000003
Negative	5	BPTF_1_from_FAC1_transfac_M00456.mlp	-0.005247587821666667	-0.005247587821666667
Negative	6	PAX2_2_from_Pax-2_transfac_M00486.mlp	-0.004219166400000007	-0.004219166400000007
Negative	7	HMGA1_1_from_HMG-IY_transfac_M00750.mlp	-0.002976232283333351	-0.002976232283333351
Negative	8	HMGA1_2_from_HMGIY_transfac_M01010.mlp	-0.002843776571666666	-0.002843776571666666
Negative	9	TATA_known4_from_TBP_4_from_TBP_transfac_M00980.mlp	-0.0020667060016666752	-0.0020667060016666752
Negative	10	CDC5L_1_from_Cdc5_transfac_M00478.mlp	-0.0015760918854999999	-0.0015760918854999999
Negative	11	STAT_known8_from_STAT5A_3_from_STAT5A_transfac_M00493.mlp	-0.001517719364999993	-0.001517719364999993
Negative	12	ARID3A_1_from_ARID3A_jaspar_MA0151.1.mlp	-0.00139488134666667	-0.00139488134666667
Negative	13	NFATC2_1_from_NFATC2_jaspar_MA0152.1.mlp	-0.0011962815533333347	-0.0011962815533333347
Negative	14	FOXO3_3_from_FOXO3_jaspar_MA0157.1.mlp	-0.0008843472649999962	-0.0008843472649999962
Negative	15	FOXJ3_2_from_FOXJ3_jolma_DBD_M419.mlp	-0.0004658801883333393	-0.0004658801883333393
