#	Sequence_name	INO80C;-;up1000;down1000;+rnd28::18:33077797-33078408
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	STAT_known8_from_STAT5A_3_from_STAT5A_transfac_M00493.mlp	0.062568849055	0.062568849055
Positive	2	STAT_known12_from_STAT4_1_from_STAT4_transfac_M00498.mlp	0.04098593634166669	0.04098593634166669
Positive	3	SP1_known9_from_SP3_2_from_SP3_jolma_DBD_M30.mlp	0.022336113866666663	0.022336113866666663
Positive	4	STAT_known9_from_STAT6_1_from_STAT6_transfac_M00494.mlp	0.014411911910000004	0.014411911910000004
Positive	5	NKX6-2_1_from_Nkx6-2_transfac_M00489.mlp	0.011182699996666663	0.011182699996666663
Positive	6	SP1_known8_from_SP1_7_from_SP1_jolma_DBD_M29.mlp	0.0031023563333333368	0.0031023563333333368
Positive	7	HOXA4_1_from_HOXA4_transfac_M00640.mlp	0.002475296055000007	0.002475296055000007
Positive	8	CACBP_1_from_CAC-binding-protein_transfac_M00720.mlp	0.0008886022416666667	0.0008886022416666667
Positive	9	ZBTB14_3_from_Zfp161_bulyk_sc09-primary.mlp	0.0008659726716666659	0.0008659726716666659
Positive	10	CACD_2_from_CACD_transfac_M01113.mlp	0.0004865785333333413	0.0004865785333333413
Positive	11	SP1_known4_from_SP1_3_from_Sp1_transfac_M00931.mlp	0.000418218833333336	0.000418218833333336
Positive	12	OTX_1_from_OTX_transfac_M01117.mlp	0.00014480226833332176	0.00014480226833332176
Negative	1	MZF1_3_from_MZF1:1-4_jaspar_MA0056.1.mlp	-0.20777754038499996	-0.20777754038499996
Negative	2	HOXD8_2_from_HOXD8_jolma_DBD_M550.mlp	-0.065329721185	-0.065329721185
Negative	3	STAT_known11_from_STAT3_2_from_STAT3_transfac_M00497.mlp	-0.05866187271833334	-0.05866187271833334
Negative	4	TATA_known6_from_TBP_6_from_Tbp_bulyk_sc09-primary.mlp	-0.04060278544999999	-0.04060278544999999
Negative	5	STAT_known13_from_STAT5A_4_from_STAT5A_transfac_M00499.mlp	-0.03865698392500007	-0.03865698392500007
Negative	6	ETS_known8_from_ETS1_3_from_ETS1_jaspar_MA0098.1.mlp	-0.03640879038000005	-0.03640879038000005
Negative	7	MYC_known10_from_USF2_1_from_USF2_transfac_M00726.mlp	-0.03261150117333333	-0.03261150117333333
Negative	8	STAT_known14_from_STAT6_2_from_STAT6_transfac_M00500.mlp	-0.03212954640833334	-0.03212954640833334
Negative	9	STAT_known10_from_STAT1_3_from_STAT1_transfac_M00496.mlp	-0.01609082624166668	-0.01609082624166668
Negative	10	HMGA1_2_from_HMGIY_transfac_M01010.mlp	-0.015536784223333334	-0.015536784223333334
Negative	11	SP1_known6_from_SP1_5_from_Sp1_transfac_M00933.mlp	-0.009632164218333333	-0.009632164218333333
Negative	12	ARID3A_2_from_Arid3a_bulyk_sc09-primary.mlp	-0.008545718591666666	-0.008545718591666666
Negative	13	ETS_2_from_Ets_transfac_M00971.mlp	-0.006637068541666663	-0.006637068541666663
Negative	14	FOXJ3_2_from_FOXJ3_jolma_DBD_M419.mlp	-0.005179212331666671	-0.005179212331666671
Negative	15	SPI1_known2_from_SPI1_2_from_SPI1_jaspar_MA0080.2.mlp	-0.0048293624833333345	-0.0048293624833333345
