#	Sequence_name	AC012123.1;+;up1000;down1000;+rnd927::18:30349930-30350541
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	STAT_known13_from_STAT5A_4_from_STAT5A_transfac_M00499.mlp	0.021944830887833344	0.021944830887833344
Positive	2	TFAP2_known1_from_TFAP2_1_from_AP-2_transfac_M00189.mlp	0.017828839683333323	0.017828839683333323
Positive	3	TEAD2_1_from_ETF_transfac_M00695.mlp	0.012905130166666688	0.012905130166666688
Positive	4	FOXO1_1_from_FOXO1_transfac_M00473.mlp	0.0036463046283333306	0.0036463046283333306
Positive	5	SP1_known7_from_SP1_6_from_SP1_jaspar_MA0079.2.mlp	0.002629673333333324	0.002629673333333324
Positive	6	SP1_known6_from_SP1_5_from_Sp1_transfac_M00933.mlp	0.0025910375333333398	0.0025910375333333398
Positive	7	CACBP_1_from_CAC-binding-protein_transfac_M00720.mlp	0.0019317335166666651	0.0019317335166666651
Positive	8	MAZ_1_from_MAZ_transfac_M00649.mlp	0.0018993873333333388	0.0018993873333333388
Positive	9	TCF3_5_from_E2A_transfac_M00973.mlp	0.0016438325233333248	0.0016438325233333248
Positive	10	MYOG_1_from_myogenin_transfac_M00712.mlp	0.0015793537666666767	0.0015793537666666767
Positive	11	KLF16_1_from_KLF16_jolma_DBD_M23.mlp	0.001544655600000005	0.001544655600000005
Positive	12	FOXO4_2_from_FOXO4_transfac_M00476.mlp	0.0015266700595000001	0.0015266700595000001
Positive	13	SP1_known8_from_SP1_7_from_SP1_jolma_DBD_M29.mlp	0.0007841661166666683	0.0007841661166666683
Positive	14	TFCP2_2_from_LBP-1_transfac_M00644.mlp	0.0006273764499999968	0.0006273764499999968
Positive	15	ZEB1_known5_from_ZEB1_5_from_ZEB1_jaspar_MA0103.1.mlp	0.00019409866666666832	0.00019409866666666832
Negative	1	ZNF354C_1_from_ZNF354C_jaspar_MA0130.1.mlp	-0.24548083806666668	-0.24548083806666668
Negative	2	MYF6_1_from_Myf6_bulyk_sc09-primary.mlp	-0.019710961566666668	-0.019710961566666668
Negative	3	FOXO3_3_from_FOXO3_jaspar_MA0157.1.mlp	-0.007662820941833333	-0.007662820941833333
Negative	4	ETS_2_from_Ets_transfac_M00971.mlp	-0.0007655597100000086	-0.0007655597100000086
Negative	5	ETV6_2_from_ETV6_jolma_full_M108.mlp	-0.0005989307733333348	-0.0005989307733333348
Negative	6	FOXL1_4_from_FOXL1_jolma_full_M423.mlp	-0.000528523973833334	-0.000528523973833334
Negative	7	ELF5_1_from_ELF5_jaspar_MA0136.1.mlp	-0.000517348713333331	-0.000517348713333331
Negative	8	FOXO6_2_from_FOXO6_jolma_DBD_M435.mlp	-0.0005158710041666667	-0.0005158710041666667
Negative	9	FOXO4_4_from_FOXO4_jolma_DBD_M432.mlp	-0.0004959339638333326	-0.0004959339638333326
Negative	10	FOXC1_7_from_Foxc1_jolma_DBD_M439.mlp	-0.000293887038333335	-0.000293887038333335
Negative	11	FOXO4_1_from_FOXO4_transfac_M00472.mlp	-9.009832333333275e-05	-9.009832333333275e-05
Negative	12	FOXO3_2_from_FOXO3A_transfac_M01137.mlp	-6.1958e-06	-6.1958e-06
