#	Sequence_name	AC012123.1;+;up1000;down1000;+rnd983::18:30349986-30350597
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	MAZ_1_from_MAZ_transfac_M00649.mlp	0.13591838	0.13591838
Positive	2	SP1_known7_from_SP1_6_from_SP1_jaspar_MA0079.2.mlp	0.006450480333333345	0.006450480333333345
Positive	3	TFCP2_2_from_LBP-1_transfac_M00644.mlp	0.0050585639500000164	0.0050585639500000164
Positive	4	FOXO1_1_from_FOXO1_transfac_M00473.mlp	0.003068019608333332	0.003068019608333332
Positive	5	TFAP2_known1_from_TFAP2_1_from_AP-2_transfac_M00189.mlp	0.0013200366333333356	0.0013200366333333356
Positive	6	FOXO4_1_from_FOXO4_transfac_M00472.mlp	0.0012285441266666663	0.0012285441266666663
Negative	1	WT1_1_from_WT1_transfac_M01118.mlp	-0.2606794109683333	-0.2606794109683333
Negative	2	ZNF354C_1_from_ZNF354C_jaspar_MA0130.1.mlp	-0.24860640714666668	-0.24860640714666668
Negative	3	TEAD2_1_from_ETF_transfac_M00695.mlp	-0.1702749515666666	-0.1702749515666666
Negative	4	ZEB1_known5_from_ZEB1_5_from_ZEB1_jaspar_MA0103.1.mlp	-0.15130239204666665	-0.15130239204666665
Negative	5	CACBP_1_from_CAC-binding-protein_transfac_M00720.mlp	-0.14346687565000002	-0.14346687565000002
Negative	6	STAT_known13_from_STAT5A_4_from_STAT5A_transfac_M00499.mlp	-0.12552119318816668	-0.12552119318816668
Negative	7	KLF16_1_from_KLF16_jolma_DBD_M23.mlp	-0.0842239	-0.0842239
Negative	8	MYF6_1_from_Myf6_bulyk_sc09-primary.mlp	-0.015940232549999996	-0.015940232549999996
Negative	9	FOXO3_3_from_FOXO3_jaspar_MA0157.1.mlp	-0.0072851207655	-0.0072851207655
Negative	10	SP1_known8_from_SP1_7_from_SP1_jolma_DBD_M29.mlp	-0.002153323133333335	-0.002153323133333335
Negative	11	ETS_2_from_Ets_transfac_M00971.mlp	-0.0013910735283333454	-0.0013910735283333454
Negative	12	FOXO6_2_from_FOXO6_jolma_DBD_M435.mlp	-0.0012902120196333332	-0.0012902120196333332
Negative	13	SPI1_known2_from_SPI1_2_from_SPI1_jaspar_MA0080.2.mlp	-0.001251769763333337	-0.001251769763333337
Negative	14	SP1_known6_from_SP1_5_from_Sp1_transfac_M00933.mlp	-0.0012218725166666638	-0.0012218725166666638
Negative	15	FOXL1_4_from_FOXL1_jolma_full_M423.mlp	-0.0011209870924999991	-0.0011209870924999991
