#	Sequence_name	SLC25A52;-;up1000;down1000;+rnd96::18:29340977-29341588
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	FOXI1_2_from_FOXI1_jaspar_MA0042.1.mlp	0.236265504	0.236265504
Positive	2	STAT_known11_from_STAT3_2_from_STAT3_transfac_M00497.mlp	0.21245745668516666	0.21245745668516666
Positive	3	HLTF_1_from_Hltf_jaspar_MA0109.1.mlp	0.18032975073833338	0.18032975073833338
Positive	4	ZNF384_1_from_CIZ_transfac_M00734.mlp	0.1676242538	0.1676242538
Positive	5	HOXD9_1_from_Hoxd9_jolma_DBD_M559.mlp	0.11387835465500001	0.11387835465500001
Positive	6	STAT_known14_from_STAT6_2_from_STAT6_transfac_M00500.mlp	0.09006459555333333	0.09006459555333333
Positive	7	POU3F4_3_from_POU3F4_jolma_DBD_M221.mlp	0.05353844441666667	0.05353844441666667
Positive	8	IRX5_2_from_IRX5_jolma_DBD_M563.mlp	0.012690483333333334	0.012690483333333334
Positive	9	IKZF2_1_from_Ik-2_transfac_M00087.mlp	0.011174653720000002	0.011174653720000002
Positive	10	PAX4_5_from_Pax4_jaspar_MA0068.1.mlp	0.0031049957499999933	0.0031049957499999933
Positive	11	NKX2-4_1_from_Nkx2-4_bulyk_cell08-3074.1.mlp	0.0011373381000000014	0.0011373381000000014
Positive	12	FOXA_known5_from_FOXA1_2_from_FOXA1_jaspar_MA0148.1.mlp	0.0008031513833333341	0.0008031513833333341
Positive	13	TBX5_2_from_TBX5_transfac_M01020.mlp	0.0007315935283333315	0.0007315935283333315
Positive	14	NKX2-1_2_from_TTF-1-(Nkx2-1)_transfac_M00794.mlp	0.0007215730050000015	0.0007215730050000015
Positive	15	GLI2_1_from_GLI2_jolma_DBD_M10.mlp	0.00034781559999999854	0.00034781559999999854
Negative	1	STAT_known13_from_STAT5A_4_from_STAT5A_transfac_M00499.mlp	-0.29242616387000003	-0.29242616387000003
Negative	2	SRY_1_from_SRY_transfac_M00148.mlp	-0.21689452198833334	-0.21689452198833334
Negative	3	BPTF_1_from_FAC1_transfac_M00456.mlp	-0.09803897503499999	-0.09803897503499999
Negative	4	HBP1_1_from_Hbp1_bulyk_sc09-primary.mlp	-0.04983621089999999	-0.04983621089999999
Negative	5	TATA_known6_from_TBP_6_from_Tbp_bulyk_sc09-primary.mlp	-0.026041240016666672	-0.026041240016666672
Negative	6	HMGA1_2_from_HMGIY_transfac_M01010.mlp	-0.015159540533333328	-0.015159540533333328
Negative	7	ZNF354C_1_from_ZNF354C_jaspar_MA0130.1.mlp	-0.005105087473333333	-0.005105087473333333
Negative	8	ZEB1_known5_from_ZEB1_5_from_ZEB1_jaspar_MA0103.1.mlp	-0.003989284815000001	-0.003989284815000001
Negative	9	KLF12_1_from_AP-2rep_transfac_M00468.mlp	-0.0023588349149999866	-0.0023588349149999866
Negative	10	MYC_known10_from_USF2_1_from_USF2_transfac_M00726.mlp	-0.0018423154800000106	-0.0018423154800000106
Negative	11	RUNX2_1_from_AML1a_transfac_M00271.mlp	-0.0017215922483333364	-0.0017215922483333364
Negative	12	MYOG_1_from_myogenin_transfac_M00712.mlp	-0.0013699167016666652	-0.0013699167016666652
Negative	13	TCF3_5_from_E2A_transfac_M00973.mlp	-0.0011698940083333484	-0.0011698940083333484
Negative	14	NKX2-1_1_from_TTF1-(Nkx2-1)_transfac_M00432.mlp	-0.0009286702000000052	-0.0009286702000000052
Negative	15	ZEB1_known1_from_ZEB1_1_from_AREB6_transfac_M00412.mlp	-0.0004592018000000001	-0.0004592018000000001
