#	Sequence_name	RP11-322E11.6;-;up1000;down1000;+rnd388::18:33078157-33078768
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	PAX2_2_from_Pax-2_transfac_M00486.mlp	0.16765253117333334	0.16765253117333334
Positive	2	TEAD2_1_from_ETF_transfac_M00695.mlp	0.004055167790000021	0.004055167790000021
Positive	3	MZF1_1_from_MZF1_transfac_M00083.mlp	0.001223425876666677	0.001223425876666677
Positive	4	CACD_2_from_CACD_transfac_M01113.mlp	0.0010289728166666511	0.0010289728166666511
Positive	5	ZNF740_2_from_ZNF740_jolma_DBD_M50.mlp	0.0007559578166666661	0.0007559578166666661
Positive	6	ZNF281_1_from_Zfp281_bulyk_sc09-primary.mlp	0.0005197467666666619	0.0005197467666666619
Positive	7	KLF16_1_from_KLF16_jolma_DBD_M23.mlp	0.00031068774000000363	0.00031068774000000363
Positive	8	EGR1_known4_from_EGR_2_from_KROX_transfac_M00982.mlp	0.0002892960433333338	0.0002892960433333338
Positive	9	SP1_known9_from_SP3_2_from_SP3_jolma_DBD_M30.mlp	0.0002043446266666674	0.0002043446266666674
Negative	1	MAZ_1_from_MAZ_transfac_M00649.mlp	-0.12815167705000002	-0.12815167705000002
Negative	2	OTX_1_from_OTX_transfac_M01117.mlp	-0.044343352851666656	-0.044343352851666656
Negative	3	CACBP_1_from_CAC-binding-protein_transfac_M00720.mlp	-0.03959466666666667	-0.03959466666666667
Negative	4	SP1_known1_from_SP1_1_from_Sp1_transfac_M00008.mlp	-0.014084322816666666	-0.014084322816666666
Negative	5	ARID3A_1_from_ARID3A_jaspar_MA0151.1.mlp	-0.012499377099999999	-0.012499377099999999
Negative	6	HOXD8_2_from_HOXD8_jolma_DBD_M550.mlp	-0.00789515407	-0.00789515407
Negative	7	SP1_known7_from_SP1_6_from_SP1_jaspar_MA0079.2.mlp	-0.00512360625	-0.00512360625
Negative	8	FOXL1_2_from_FOXL1_jaspar_MA0033.1.mlp	-0.005118321050000026	-0.005118321050000026
Negative	9	HMGA1_2_from_HMGIY_transfac_M01010.mlp	-0.004463870745	-0.004463870745
Negative	10	SP1_known6_from_SP1_5_from_Sp1_transfac_M00933.mlp	-0.004186346695000001	-0.004186346695000001
Negative	11	FOXJ3_2_from_FOXJ3_jolma_DBD_M419.mlp	-0.0027447175166666663	-0.0027447175166666663
Negative	12	CPEB1_1_from_CPEB1_jolma_full_M748.mlp	-0.0014866962000000064	-0.0014866962000000064
Negative	13	TATA_known4_from_TBP_4_from_TBP_transfac_M00980.mlp	-0.0013265688750000032	-0.0013265688750000032
Negative	14	IKZF2_1_from_Ik-2_transfac_M00087.mlp	-0.0011702322466666654	-0.0011702322466666654
Negative	15	HOXA4_1_from_HOXA4_transfac_M00640.mlp	-0.001138210685000011	-0.001138210685000011
