#	Sequence_name	AC012123.1;+;up1000;down1000;+rnd420::18:30349423-30350034
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	ETS_known8_from_ETS1_3_from_ETS1_jaspar_MA0098.1.mlp	0.4597586583616667	0.4597586583616667
Positive	2	STAT_known14_from_STAT6_2_from_STAT6_transfac_M00500.mlp	0.2768547440266666	0.2768547440266666
Positive	3	FEV_1_from_FEV_jaspar_MA0156.1.mlp	0.2314109053	0.2314109053
Positive	4	STAT_known12_from_STAT4_1_from_STAT4_transfac_M00498.mlp	0.2094454299383333	0.2094454299383333
Positive	5	STAT_known13_from_STAT5A_4_from_STAT5A_transfac_M00499.mlp	0.19531034275500003	0.19531034275500003
Positive	6	ETS_2_from_Ets_transfac_M00971.mlp	0.18535088730000002	0.18535088730000002
Positive	7	HMGA1_1_from_HMG-IY_transfac_M00750.mlp	0.08759114090166666	0.08759114090166666
Positive	8	STAT_known9_from_STAT6_1_from_STAT6_transfac_M00494.mlp	0.07323400501949999	0.07323400501949999
Positive	9	TCF3_5_from_E2A_transfac_M00973.mlp	0.07137989170333334	0.07137989170333334
Positive	10	SPI1_known2_from_SPI1_2_from_SPI1_jaspar_MA0080.2.mlp	0.06727734137166667	0.06727734137166667
Positive	11	ELF5_1_from_ELF5_jaspar_MA0136.1.mlp	0.05685088167499999	0.05685088167499999
Positive	12	NFAT_2_from_NF-AT_transfac_M00935.mlp	0.011933609589999998	0.011933609589999998
Positive	13	ZEB1_known5_from_ZEB1_5_from_ZEB1_jaspar_MA0103.1.mlp	0.004679557243333324	0.004679557243333324
Positive	14	CEBPB_known3_from_CEBP_1_from_CorEBP_transfac_M00159.mlp	0.003359035061666667	0.003359035061666667
Positive	15	STAT_known8_from_STAT5A_3_from_STAT5A_transfac_M00493.mlp	0.0025314833333333333	0.0025314833333333333
Negative	1	ZNF281_1_from_Zfp281_bulyk_sc09-primary.mlp	-0.44226223266666675	-0.44226223266666675
Negative	2	SP1_known7_from_SP1_6_from_SP1_jaspar_MA0079.2.mlp	-0.4398044668	-0.4398044668
Negative	3	OVOL2_1_from_MOVO-B_transfac_M01104.mlp	-0.33206220348	-0.33206220348
Negative	4	WT1_1_from_WT1_transfac_M01118.mlp	-0.33049485245	-0.33049485245
Negative	5	MAZ_1_from_MAZ_transfac_M00649.mlp	-0.22028853206666665	-0.22028853206666665
Negative	6	ZNF740_2_from_ZNF740_jolma_DBD_M50.mlp	-0.17106541464999994	-0.17106541464999994
Negative	7	SP1_known6_from_SP1_5_from_Sp1_transfac_M00933.mlp	-0.14590723908333333	-0.14590723908333333
Negative	8	ZNF354C_1_from_ZNF354C_jaspar_MA0130.1.mlp	-0.11240529395499997	-0.11240529395499997
Negative	9	CACBP_1_from_CAC-binding-protein_transfac_M00720.mlp	-0.09735566998333334	-0.09735566998333334
Negative	10	TEAD2_1_from_ETF_transfac_M00695.mlp	-0.08427108586999998	-0.08427108586999998
Negative	11	SPZ1_1_from_Spz1_transfac_M00446.mlp	-0.08244966198333334	-0.08244966198333334
Negative	12	SP1_known1_from_SP1_1_from_Sp1_transfac_M00008.mlp	-0.06431756168666668	-0.06431756168666668
Negative	13	KLF16_1_from_KLF16_jolma_DBD_M23.mlp	-0.05440966666666667	-0.05440966666666667
Negative	14	SP1_known4_from_SP1_3_from_Sp1_transfac_M00931.mlp	-0.04739913978333334	-0.04739913978333334
Negative	15	MZF1_2_from_MZF1_transfac_M00084.mlp	-0.04354789736166667	-0.04354789736166667
