#	Sequence_name	RP11-322E11.6;-;up1000;down1000;+rnd354::18:33078123-33078734
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	ARID3A_1_from_ARID3A_jaspar_MA0151.1.mlp	0.2878982272666667	0.2878982272666667
Positive	2	PDX1_3_from_Pdx1_jaspar_MA0132.1.mlp	0.20404459466500002	0.20404459466500002
Positive	3	WT1_1_from_WT1_transfac_M01118.mlp	0.05379730092333332	0.05379730092333332
Positive	4	HOXD8_2_from_HOXD8_jolma_DBD_M550.mlp	0.006210649404999998	0.006210649404999998
Positive	5	NKX6-2_1_from_Nkx6-2_transfac_M00489.mlp	0.004876383264999998	0.004876383264999998
Positive	6	IKZF2_1_from_Ik-2_transfac_M00087.mlp	0.00044063196166666723	0.00044063196166666723
Positive	7	HOXA4_1_from_HOXA4_transfac_M00640.mlp	0.0002686841483333354	0.0002686841483333354
Positive	8	FOXL1_2_from_FOXL1_jaspar_MA0033.1.mlp	0.00025797578999999627	0.00025797578999999627
Positive	9	FOXJ1_1_from_HFH4-(FOXJ1)_transfac_M00742.mlp	0.00020910143166666677	0.00020910143166666677
Negative	1	CPEB1_1_from_CPEB1_jolma_full_M748.mlp	-0.11277896494999999	-0.11277896494999999
Negative	2	OTX_1_from_OTX_transfac_M01117.mlp	-0.043534134348333337	-0.043534134348333337
Negative	3	TATA_known4_from_TBP_4_from_TBP_transfac_M00980.mlp	-0.02494521811666667	-0.02494521811666667
Negative	4	SP1_known4_from_SP1_3_from_Sp1_transfac_M00931.mlp	-0.016707070415	-0.016707070415
Negative	5	PAX4_4_from_Pax-4_transfac_M00380.mlp	-0.015235557249999997	-0.015235557249999997
Negative	6	SP1_known8_from_SP1_7_from_SP1_jolma_DBD_M29.mlp	-0.005962834206666667	-0.005962834206666667
Negative	7	OVOL2_1_from_MOVO-B_transfac_M01104.mlp	-0.0027980494683333204	-0.0027980494683333204
Negative	8	HMGA1_2_from_HMGIY_transfac_M01010.mlp	-0.002637573658333336	-0.002637573658333336
Negative	9	BPTF_1_from_FAC1_transfac_M00456.mlp	-0.0023630985249999997	-0.0023630985249999997
Negative	10	TEAD2_1_from_ETF_transfac_M00695.mlp	-0.0013686044216666812	-0.0013686044216666812
Negative	11	E2F_known15_from_E2F1_13_from_E2F_transfac_M00803.mlp	-0.0012136648249999958	-0.0012136648249999958
Negative	12	SP1_known1_from_SP1_1_from_Sp1_transfac_M00008.mlp	-0.0011655411500000041	-0.0011655411500000041
Negative	13	FOXJ3_2_from_FOXJ3_jolma_DBD_M419.mlp	-0.0011213733516666673	-0.0011213733516666673
Negative	14	MAZ_1_from_MAZ_transfac_M00649.mlp	-0.0009239159000000046	-0.0009239159000000046
Negative	15	TATA_known6_from_TBP_6_from_Tbp_bulyk_sc09-primary.mlp	-0.0007452843999999963	-0.0007452843999999963
