#	Sequence_name	RNF165;+;up1000;down1000;+rnd132::18:43907003-43907614
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	NKX3-1_2_from_NKX3-1_jaspar_MA0124.1.mlp	0.17336267736666663	0.17336267736666663
Positive	2	HNF4_known8_from_HNF4_5_from_HNF4,-COUP_transfac_M00967.mlp	0.04869813961833333	0.04869813961833333
Positive	3	NKX3-1_1_from_Nkx3-1_transfac_M00451.mlp	0.03236672379	0.03236672379
Positive	4	ARID3A_2_from_Arid3a_bulyk_sc09-primary.mlp	0.017246166666666667	0.017246166666666667
Positive	5	NKX2-5_1_from_Nkx2-5_transfac_M00240.mlp	0.007774805366666672	0.007774805366666672
Positive	6	CDC5L_1_from_Cdc5_transfac_M00478.mlp	0.006679922950000004	0.006679922950000004
Positive	7	NKX2-8_2_from_NKX2-8_jolma_DBD_M601.mlp	0.004205335734999998	0.004205335734999998
Positive	8	NKX2-8_3_from_NKX2-8_jolma_full_M602.mlp	0.0026003920983333375	0.0026003920983333375
Positive	9	HMGA1_2_from_HMGIY_transfac_M01010.mlp	0.0015677722833333336	0.0015677722833333336
Positive	10	ZNF384_1_from_CIZ_transfac_M00734.mlp	0.0009828486499999958	0.0009828486499999958
Positive	11	NKX2-1_2_from_TTF-1-(Nkx2-1)_transfac_M00794.mlp	0.0007738810999999984	0.0007738810999999984
Positive	12	NKX2-1_1_from_TTF1-(Nkx2-1)_transfac_M00432.mlp	0.0005281508999999974	0.0005281508999999974
Positive	13	NKX2-2_2_from_Nkx2-2_bulyk_cell08-2823.1.mlp	0.00042746533333333156	0.00042746533333333156
Positive	14	SP1_known9_from_SP3_2_from_SP3_jolma_DBD_M30.mlp	2.050471666666676e-05	2.050471666666676e-05
Negative	1	FOXD3_4_from_FOXD3_jolma_DBD_M411.mlp	-0.21644548859333335	-0.21644548859333335
Negative	2	STAT_known9_from_STAT6_1_from_STAT6_transfac_M00494.mlp	-0.133968996225	-0.133968996225
Negative	3	TATA_known6_from_TBP_6_from_Tbp_bulyk_sc09-primary.mlp	-0.07050422481666667	-0.07050422481666667
Negative	4	FOXI1_3_from_FOXI1_jolma_full_M414.mlp	-0.04414531511166667	-0.04414531511166667
Negative	5	CACBP_1_from_CAC-binding-protein_transfac_M00720.mlp	-0.01904302168333333	-0.01904302168333333
Negative	6	IKZF2_1_from_Ik-2_transfac_M00087.mlp	-0.017135089075	-0.017135089075
Negative	7	MYC_known10_from_USF2_1_from_USF2_transfac_M00726.mlp	-0.007390804590000032	-0.007390804590000032
Negative	8	CPEB1_1_from_CPEB1_jolma_full_M748.mlp	-0.00546647626666667	-0.00546647626666667
Negative	9	FOXJ3_2_from_FOXJ3_jolma_DBD_M419.mlp	-0.0050195937999999996	-0.0050195937999999996
Negative	10	TEAD2_1_from_ETF_transfac_M00695.mlp	-0.0029903689083333363	-0.0029903689083333363
Negative	11	WT1_1_from_WT1_transfac_M01118.mlp	-0.0026956650883333527	-0.0026956650883333527
Negative	12	MAZ_1_from_MAZ_transfac_M00649.mlp	-0.0010356224500000036	-0.0010356224500000036
Negative	13	TCF3_5_from_E2A_transfac_M00973.mlp	-0.0008869591249999975	-0.0008869591249999975
Negative	14	MYOG_1_from_myogenin_transfac_M00712.mlp	-0.0008169819700000041	-0.0008169819700000041
Negative	15	SP1_known7_from_SP1_6_from_SP1_jaspar_MA0079.2.mlp	-0.0006872674666666669	-0.0006872674666666669
