#	Sequence_name	INO80C;-;up1000;down1000;+rnd29::18:33077798-33078409
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	CPEB1_1_from_CPEB1_jolma_full_M748.mlp	0.2253866274833333	0.2253866274833333
Positive	2	MAZ_1_from_MAZ_transfac_M00649.mlp	0.05865166271666669	0.05865166271666669
Positive	3	OVOL2_1_from_MOVO-B_transfac_M01104.mlp	0.04237868508000003	0.04237868508000003
Positive	4	HOXD9_1_from_Hoxd9_jolma_DBD_M559.mlp	0.033162027935	0.033162027935
Positive	5	SP1_known1_from_SP1_1_from_Sp1_transfac_M00008.mlp	0.024419080631666663	0.024419080631666663
Positive	6	POU3F1_3_from_POU3F1_jolma_DBD_M214.mlp	0.018661222966666665	0.018661222966666665
Positive	7	ARID3A_1_from_ARID3A_jaspar_MA0151.1.mlp	0.017213693460000005	0.017213693460000005
Positive	8	GLI2_1_from_GLI2_jolma_DBD_M10.mlp	0.01692254337333333	0.01692254337333333
Positive	9	FOXJ3_2_from_FOXJ3_jolma_DBD_M419.mlp	0.013452247084999999	0.013452247084999999
Positive	10	HMGA1_1_from_HMG-IY_transfac_M00750.mlp	0.010851466666666665	0.010851466666666665
Positive	11	ELF5_1_from_ELF5_jaspar_MA0136.1.mlp	0.003451638766666675	0.003451638766666675
Positive	12	OTX_1_from_OTX_transfac_M01117.mlp	0.00333704241500001	0.00333704241500001
Positive	13	SPI1_known2_from_SPI1_2_from_SPI1_jaspar_MA0080.2.mlp	0.0022700754833333424	0.0022700754833333424
Positive	14	SP1_known6_from_SP1_5_from_Sp1_transfac_M00933.mlp	0.0021543620416666666	0.0021543620416666666
Positive	15	ZNF740_2_from_ZNF740_jolma_DBD_M50.mlp	0.0018966486816666681	0.0018966486816666681
Negative	1	MZF1_3_from_MZF1:1-4_jaspar_MA0056.1.mlp	-0.20580317761333333	-0.20580317761333333
Negative	2	STAT_known12_from_STAT4_1_from_STAT4_transfac_M00498.mlp	-0.19545943111	-0.19545943111
Negative	3	TATA_known4_from_TBP_4_from_TBP_transfac_M00980.mlp	-0.152820257095	-0.152820257095
Negative	4	STAT_known11_from_STAT3_2_from_STAT3_transfac_M00497.mlp	-0.1433396270066666	-0.1433396270066666
Negative	5	STAT_known14_from_STAT6_2_from_STAT6_transfac_M00500.mlp	-0.13303156957999998	-0.13303156957999998
Negative	6	STAT_known13_from_STAT5A_4_from_STAT5A_transfac_M00499.mlp	-0.10675416575000006	-0.10675416575000006
Negative	7	MZF1_1_from_MZF1_transfac_M00083.mlp	-0.09245293454499999	-0.09245293454499999
Negative	8	TATA_known6_from_TBP_6_from_Tbp_bulyk_sc09-primary.mlp	-0.08804450508333335	-0.08804450508333335
Negative	9	HOXA4_1_from_HOXA4_transfac_M00640.mlp	-0.08545105343333333	-0.08545105343333333
Negative	10	SP1_known8_from_SP1_7_from_SP1_jolma_DBD_M29.mlp	-0.0722416449	-0.0722416449
Negative	11	CACD_2_from_CACD_transfac_M01113.mlp	-0.07218468391666667	-0.07218468391666667
Negative	12	STAT_known9_from_STAT6_1_from_STAT6_transfac_M00494.mlp	-0.06995703425500001	-0.06995703425500001
Negative	13	STAT_known10_from_STAT1_3_from_STAT1_transfac_M00496.mlp	-0.06000756938499999	-0.06000756938499999
Negative	14	NFATC2_1_from_NFATC2_jaspar_MA0152.1.mlp	-0.05868482956166667	-0.05868482956166667
Negative	15	STAT_known8_from_STAT5A_3_from_STAT5A_transfac_M00493.mlp	-0.05557903062666666	-0.05557903062666666
