#	Sequence_name	RP11-322E11.6;-;up1000;down1000;+rnd123::18:33077892-33078503
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	HMGA1_1_from_HMG-IY_transfac_M00750.mlp	0.17767350873666665	0.17767350873666665
Positive	2	FOXL1_2_from_FOXL1_jaspar_MA0033.1.mlp	0.13440186273500002	0.13440186273500002
Positive	3	ETS_known8_from_ETS1_3_from_ETS1_jaspar_MA0098.1.mlp	0.12314707575666663	0.12314707575666663
Positive	4	NFAT_2_from_NF-AT_transfac_M00935.mlp	0.08418546534666665	0.08418546534666665
Positive	5	CPEB1_1_from_CPEB1_jolma_full_M748.mlp	0.08169126828333333	0.08169126828333333
Positive	6	FOXJ3_2_from_FOXJ3_jolma_DBD_M419.mlp	0.07866173269333333	0.07866173269333333
Positive	7	NFATC2_1_from_NFATC2_jaspar_MA0152.1.mlp	0.06238845201666668	0.06238845201666668
Positive	8	HOXD8_2_from_HOXD8_jolma_DBD_M550.mlp	0.05735090038333333	0.05735090038333333
Positive	9	ETS_known7_from_ELK1_3_from_ELK1_jaspar_MA0028.1.mlp	0.04502150808666667	0.04502150808666667
Positive	10	TATA_known4_from_TBP_4_from_TBP_transfac_M00980.mlp	0.04495793717000002	0.04495793717000002
Positive	11	NKX6-2_1_from_Nkx6-2_transfac_M00489.mlp	0.02055232938333333	0.02055232938333333
Positive	12	TATA_known6_from_TBP_6_from_Tbp_bulyk_sc09-primary.mlp	0.018090916400000004	0.018090916400000004
Positive	13	ETS_2_from_Ets_transfac_M00971.mlp	0.010912622271666665	0.010912622271666665
Positive	14	ELF5_1_from_ELF5_jaspar_MA0136.1.mlp	0.010819217566666676	0.010819217566666676
Positive	15	ARID3A_1_from_ARID3A_jaspar_MA0151.1.mlp	0.010165733215000012	0.010165733215000012
Negative	1	STAT_known11_from_STAT3_2_from_STAT3_transfac_M00497.mlp	-0.2627016623083333	-0.2627016623083333
Negative	2	STAT_known12_from_STAT4_1_from_STAT4_transfac_M00498.mlp	-0.14416414371	-0.14416414371
Negative	3	STAT_known14_from_STAT6_2_from_STAT6_transfac_M00500.mlp	-0.09658445388833332	-0.09658445388833332
Negative	4	STAT_known13_from_STAT5A_4_from_STAT5A_transfac_M00499.mlp	-0.0720930600783334	-0.0720930600783334
Negative	5	ARID3A_2_from_Arid3a_bulyk_sc09-primary.mlp	-0.008474746466666667	-0.008474746466666667
Negative	6	SP1_known7_from_SP1_6_from_SP1_jaspar_MA0079.2.mlp	-0.0059495030700000015	-0.0059495030700000015
Negative	7	OVOL2_1_from_MOVO-B_transfac_M01104.mlp	-0.0030316252733333274	-0.0030316252733333274
Negative	8	MYC_known10_from_USF2_1_from_USF2_transfac_M00726.mlp	-0.002038369398333327	-0.002038369398333327
Negative	9	OTX_1_from_OTX_transfac_M01117.mlp	-0.0005329372350000028	-0.0005329372350000028
Negative	10	PAX4_4_from_Pax-4_transfac_M00380.mlp	-0.00012240683333333399	-0.00012240683333333399
Negative	11	ZBTB14_3_from_Zfp161_bulyk_sc09-primary.mlp	-6.093193333333245e-05	-6.093193333333245e-05
