#	Sequence_name	BCL2;-;up1000;down1000;+rnd29::18:60986390-60987001
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	AHR::ARNT_3_from_Arnt::Ahr_jaspar_MA0006.1.mlp	0.18878230020666667	0.18878230020666667
Positive	2	IRX6_1_from_Irx6_bulyk_cell08-2623.2.mlp	0.08991207309999999	0.08991207309999999
Positive	3	IRX2_1_from_Irx2_bulyk_cell08-0900.3.mlp	0.07430606766666666	0.07430606766666666
Positive	4	HOXD8_2_from_HOXD8_jolma_DBD_M550.mlp	0.05694552046499999	0.05694552046499999
Positive	5	IRX5_1_from_Irx5_bulyk_cell08-2385.1.mlp	0.041157336800000006	0.041157336800000006
Positive	6	IRX3_1_from_Irx3_bulyk_cell08-0920.1.mlp	0.039611581166666666	0.039611581166666666
Positive	7	STAT_known10_from_STAT1_3_from_STAT1_transfac_M00496.mlp	0.03609031391999995	0.03609031391999995
Positive	8	IRX3_2_from_Irx3_bulyk_cell08-2226.1.mlp	0.034667055166666676	0.034667055166666676
Positive	9	STAT_known13_from_STAT5A_4_from_STAT5A_transfac_M00499.mlp	0.023767117631666668	0.023767117631666668
Positive	10	STAT_known12_from_STAT4_1_from_STAT4_transfac_M00498.mlp	0.01726413510333332	0.01726413510333332
Positive	11	SRY_1_from_SRY_transfac_M00148.mlp	0.00912930747666666	0.00912930747666666
Positive	12	E2F_known15_from_E2F1_13_from_E2F_transfac_M00803.mlp	0.00777314729333332	0.00777314729333332
Positive	13	MZF1_3_from_MZF1:1-4_jaspar_MA0056.1.mlp	0.005683629708333335	0.005683629708333335
Positive	14	HMGA1_1_from_HMG-IY_transfac_M00750.mlp	0.005142319428333322	0.005142319428333322
Positive	15	TEAD2_1_from_ETF_transfac_M00695.mlp	0.004859941483333391	0.004859941483333391
Negative	1	NR2F2_1_from_ARP-1-(COUP-TF2)_transfac_M00155.mlp	-0.11295569468333333	-0.11295569468333333
Negative	2	NR3C1_known13_from_AR_6_from_Ar_jaspar_MA0007.1.mlp	-0.09736822734999999	-0.09736822734999999
Negative	3	NR3C1_known4_from_AR_2_from_AR_transfac_M00481.mlp	-0.08067521479999999	-0.08067521479999999
Negative	4	NR3C1_known17_from_AR_9_from_Ar_jolma_DBD_M657.mlp	-0.04928027698333332	-0.04928027698333332
Negative	5	NKX2-1_2_from_TTF-1-(Nkx2-1)_transfac_M00794.mlp	-0.04826282743666666	-0.04826282743666666
Negative	6	NR3C1_known15_from_AR_7_from_AR_jolma_DBD_M655.mlp	-0.032894028743333324	-0.032894028743333324
Negative	7	STAT_known11_from_STAT3_2_from_STAT3_transfac_M00497.mlp	-0.017323386740000068	-0.017323386740000068
Negative	8	NKX2-2_2_from_Nkx2-2_bulyk_cell08-2823.1.mlp	-0.012551519553333333	-0.012551519553333333
Negative	9	STAT_known9_from_STAT6_1_from_STAT6_transfac_M00494.mlp	-0.01201081195000001	-0.01201081195000001
Negative	10	STAT_known8_from_STAT5A_3_from_STAT5A_transfac_M00493.mlp	-0.008015799751666676	-0.008015799751666676
Negative	11	STAT_known14_from_STAT6_2_from_STAT6_transfac_M00500.mlp	-0.007995491325000005	-0.007995491325000005
Negative	12	NFAT_1_from_NF-AT_transfac_M00302.mlp	-0.0009556915666666684	-0.0009556915666666684
Negative	13	MEIS2_3_from_Meis2_jolma_DBD_M167.mlp	-0.000670145108333327	-0.000670145108333327
Negative	14	HOXA4_1_from_HOXA4_transfac_M00640.mlp	-0.0006046150566666728	-0.0006046150566666728
Negative	15	CUX1_3_from_CDP-CR1_transfac_M00104.mlp	-0.0005900656733333376	-0.0005900656733333376
