#	Sequence_name	INO80C;-;up1000;down1000;+rnd275::18:33078044-33078655
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	STAT_known12_from_STAT4_1_from_STAT4_transfac_M00498.mlp	0.14781187240333332	0.14781187240333332
Positive	2	CACBP_1_from_CAC-binding-protein_transfac_M00720.mlp	0.13859259115833336	0.13859259115833336
Positive	3	WT1_1_from_WT1_transfac_M01118.mlp	0.10824861032	0.10824861032
Positive	4	MAZ_1_from_MAZ_transfac_M00649.mlp	0.10109217033333336	0.10109217033333336
Positive	5	SP1_known7_from_SP1_6_from_SP1_jaspar_MA0079.2.mlp	0.037225517125	0.037225517125
Positive	6	NKX3-1_2_from_NKX3-1_jaspar_MA0124.1.mlp	0.035820890338333335	0.035820890338333335
Positive	7	HOXD9_1_from_Hoxd9_jolma_DBD_M559.mlp	0.03323299833333334	0.03323299833333334
Positive	8	OVOL2_1_from_MOVO-B_transfac_M01104.mlp	0.03108060851666668	0.03108060851666668
Positive	9	SP1_known6_from_SP1_5_from_Sp1_transfac_M00933.mlp	0.030397419073333338	0.030397419073333338
Positive	10	SP1_known4_from_SP1_3_from_Sp1_transfac_M00931.mlp	0.01725622688333333	0.01725622688333333
Positive	11	FOXA_known5_from_FOXA1_2_from_FOXA1_jaspar_MA0148.1.mlp	0.013033529840000002	0.013033529840000002
Positive	12	ZBTB14_2_from_ZF5_transfac_M00716.mlp	0.011960157960000004	0.011960157960000004
Positive	13	SP1_known8_from_SP1_7_from_SP1_jolma_DBD_M29.mlp	0.005116593316666668	0.005116593316666668
Positive	14	SP1_known9_from_SP3_2_from_SP3_jolma_DBD_M30.mlp	0.004021150183333326	0.004021150183333326
Positive	15	PAX4_4_from_Pax-4_transfac_M00380.mlp	0.00028875725000000155	0.00028875725000000155
Negative	1	TATA_known4_from_TBP_4_from_TBP_transfac_M00980.mlp	-0.17730846306166667	-0.17730846306166667
Negative	2	FOXL1_2_from_FOXL1_jaspar_MA0033.1.mlp	-0.1424749718666667	-0.1424749718666667
Negative	3	MYC_known10_from_USF2_1_from_USF2_transfac_M00726.mlp	-0.11860338133999997	-0.11860338133999997
Negative	4	TATA_known6_from_TBP_6_from_Tbp_bulyk_sc09-primary.mlp	-0.09614186191666667	-0.09614186191666667
Negative	5	OTX_1_from_OTX_transfac_M01117.mlp	-0.03131097463	-0.03131097463
Negative	6	IKZF2_1_from_Ik-2_transfac_M00087.mlp	-0.030031998009999995	-0.030031998009999995
Negative	7	HOXA4_1_from_HOXA4_transfac_M00640.mlp	-0.025726135828333333	-0.025726135828333333
Negative	8	FOXJ1_1_from_HFH4-(FOXJ1)_transfac_M00742.mlp	-0.020059787526666668	-0.020059787526666668
Negative	9	FOXJ3_2_from_FOXJ3_jolma_DBD_M419.mlp	-0.011071415031666665	-0.011071415031666665
Negative	10	E2F_known15_from_E2F1_13_from_E2F_transfac_M00803.mlp	-0.00688917902333333	-0.00688917902333333
Negative	11	NKX6-2_1_from_Nkx6-2_transfac_M00489.mlp	-0.005026208573333334	-0.005026208573333334
Negative	12	HOXD8_2_from_HOXD8_jolma_DBD_M550.mlp	-0.004681630808333325	-0.004681630808333325
Negative	13	HMGA1_2_from_HMGIY_transfac_M01010.mlp	-0.0042199474366666654	-0.0042199474366666654
Negative	14	CPEB1_1_from_CPEB1_jolma_full_M748.mlp	-0.003409819216666675	-0.003409819216666675
Negative	15	TEAD2_1_from_ETF_transfac_M00695.mlp	-0.003331375823333324	-0.003331375823333324
