#	Sequence_name	DSEL;-;up1000;down1000;+rnd520::18:65185045-65185656
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	MZF1_3_from_MZF1:1-4_jaspar_MA0056.1.mlp	0.00494102679000001	0.00494102679000001
Positive	2	FOXI1_2_from_FOXI1_jaspar_MA0042.1.mlp	0.00356774383333334	0.00356774383333334
Positive	3	CLOCK_1_from_CLOCK_jolma_DBD_M316.mlp	0.0034054096450000008	0.0034054096450000008
Positive	4	BARHL2_2_from_BARHL2_jolma_DBD_M458.mlp	0.0033743672133333424	0.0033743672133333424
Positive	5	BARHL1_2_from_Barhl1_jolma_DBD_M467.mlp	0.0015741272149999992	0.0015741272149999992
Positive	6	FOXO1_1_from_FOXO1_transfac_M00473.mlp	0.0011298836166666738	0.0011298836166666738
Positive	7	BARHL2_5_from_BARHL2_jolma_full_M461.mlp	0.0005722288983333434	0.0005722288983333434
Positive	8	FOXO4_1_from_FOXO4_transfac_M00472.mlp	0.0003867173499999956	0.0003867173499999956
Positive	9	FOXO4_2_from_FOXO4_transfac_M00476.mlp	9.893440000000049e-05	9.893440000000049e-05
Negative	1	FOXO3_2_from_FOXO3A_transfac_M01137.mlp	-0.0585930244	-0.0585930244
Negative	2	MZF1_2_from_MZF1_transfac_M00084.mlp	-0.034625985958333334	-0.034625985958333334
Negative	3	PAX4_4_from_Pax-4_transfac_M00380.mlp	-0.01620754877	-0.01620754877
Negative	4	MZF1_4_from_MZF1:5-13_jaspar_MA0057.1.mlp	-0.01564140711333333	-0.01564140711333333
Negative	5	TFCP2_5_from_TFCP2_jolma_full_M63.mlp	-0.0014317456400000015	-0.0014317456400000015
Negative	6	ZNF740_2_from_ZNF740_jolma_DBD_M50.mlp	-0.0005035095778333332	-0.0005035095778333332
Negative	7	NKX2-1_2_from_TTF-1-(Nkx2-1)_transfac_M00794.mlp	-0.00011604411666666845	-0.00011604411666666845
Negative	8	ZNF281_1_from_Zfp281_bulyk_sc09-primary.mlp	-6.060774833333312e-05	-6.060774833333312e-05
