#	Sequence_name	BCL2;-;up1000;down1000;dup0;+rnd848::18:60988070-60988681
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	MYC_known10_from_USF2_1_from_USF2_transfac_M00726.mlp	0.35938465423333327	0.35938465423333327
Positive	2	ZNF354C_1_from_ZNF354C_jaspar_MA0130.1.mlp	0.22185632709000003	0.22185632709000003
Positive	3	CACD_2_from_CACD_transfac_M01113.mlp	0.144844590555	0.144844590555
Positive	4	TBX5_2_from_TBX5_transfac_M01020.mlp	0.07697411902833333	0.07697411902833333
Positive	5	NKX2-8_3_from_NKX2-8_jolma_full_M602.mlp	0.06478681058	0.06478681058
Positive	6	OVOL2_1_from_MOVO-B_transfac_M01104.mlp	0.05131143846833335	0.05131143846833335
Positive	7	MZF1_2_from_MZF1_transfac_M00084.mlp	0.03797975968	0.03797975968
Positive	8	SP1_known1_from_SP1_1_from_Sp1_transfac_M00008.mlp	0.03406999255166666	0.03406999255166666
Positive	9	AHR_2_from_AhR_transfac_M00778.mlp	0.019187252836666665	0.019187252836666665
Positive	10	AHR::ARNT_3_from_Arnt::Ahr_jaspar_MA0006.1.mlp	0.01617147736833336	0.01617147736833336
Positive	11	FOXO4_1_from_FOXO4_transfac_M00472.mlp	0.01579121358666667	0.01579121358666667
Positive	12	KLF12_1_from_AP-2rep_transfac_M00468.mlp	0.007591267333333328	0.007591267333333328
Positive	13	CLOCK_1_from_CLOCK_jolma_DBD_M316.mlp	0.003294569515	0.003294569515
Positive	14	NKX2-2_2_from_Nkx2-2_bulyk_cell08-2823.1.mlp	0.0023786549999999973	0.0023786549999999973
Positive	15	FOXO3_3_from_FOXO3_jaspar_MA0157.1.mlp	0.0014011040600000002	0.0014011040600000002
Negative	1	TEAD2_1_from_ETF_transfac_M00695.mlp	-0.22508602685666668	-0.22508602685666668
Negative	2	TCF3_5_from_E2A_transfac_M00973.mlp	-0.17552192028333335	-0.17552192028333335
Negative	3	STAT_known14_from_STAT6_2_from_STAT6_transfac_M00500.mlp	-0.16209411501333332	-0.16209411501333332
Negative	4	ZEB1_known5_from_ZEB1_5_from_ZEB1_jaspar_MA0103.1.mlp	-0.13152190132500008	-0.13152190132500008
Negative	5	HLTF_1_from_Hltf_jaspar_MA0109.1.mlp	-0.117682915675	-0.117682915675
Negative	6	NR3C1_known5_from_NR3C1_3_from_GR_transfac_M00921.mlp	-0.08945370793166667	-0.08945370793166667
Negative	7	ONECUT1_1_from_HNF6_transfac_M00639.mlp	-0.08247152018333334	-0.08247152018333334
Negative	8	WT1_1_from_WT1_transfac_M01118.mlp	-0.03798761515333334	-0.03798761515333334
Negative	9	PAX2_2_from_Pax-2_transfac_M00486.mlp	-0.03375830785333332	-0.03375830785333332
Negative	10	TFAP2_known1_from_TFAP2_1_from_AP-2_transfac_M00189.mlp	-0.03367321606666667	-0.03367321606666667
Negative	11	ZEB1_known1_from_ZEB1_1_from_AREB6_transfac_M00412.mlp	-0.03232097918	-0.03232097918
Negative	12	ZNF281_1_from_Zfp281_bulyk_sc09-primary.mlp	-0.03102574766833333	-0.03102574766833333
Negative	13	EGR1_known4_from_EGR_2_from_KROX_transfac_M00982.mlp	-0.028816562963333337	-0.028816562963333337
Negative	14	SP4_1_from_Sp4_bulyk_sc09-primary.mlp	-0.024145432563333333	-0.024145432563333333
Negative	15	YY1_known1_from_YY1_1_from_YY1_transfac_M00059.mlp	-0.022666237323333335	-0.022666237323333335
