#	Sequence_name	SLC25A52;-;up1000;down1000;+rnd232::18:29341113-29341724
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	STAT_known8_from_STAT5A_3_from_STAT5A_transfac_M00493.mlp	0.2041779792216667	0.2041779792216667
Positive	2	STAT_known11_from_STAT3_2_from_STAT3_transfac_M00497.mlp	0.1683624938821667	0.1683624938821667
Positive	3	HLTF_1_from_Hltf_jaspar_MA0109.1.mlp	0.10466257169166669	0.10466257169166669
Positive	4	NFAT_1_from_NF-AT_transfac_M00302.mlp	0.05085584088833334	0.05085584088833334
Positive	5	STAT_known13_from_STAT5A_4_from_STAT5A_transfac_M00499.mlp	0.048820703916666604	0.048820703916666604
Positive	6	ZEB1_known5_from_ZEB1_5_from_ZEB1_jaspar_MA0103.1.mlp	0.04219112877833333	0.04219112877833333
Positive	7	IRX5_2_from_IRX5_jolma_DBD_M563.mlp	0.029604513208333336	0.029604513208333336
Positive	8	IRX2_2_from_IRX2_jolma_DBD_M562.mlp	0.020423110834999997	0.020423110834999997
Positive	9	FOXA_known5_from_FOXA1_2_from_FOXA1_jaspar_MA0148.1.mlp	0.018028348200000002	0.018028348200000002
Positive	10	NR3C1_known5_from_NR3C1_3_from_GR_transfac_M00921.mlp	0.016407062598333324	0.016407062598333324
Positive	11	TATA_known6_from_TBP_6_from_Tbp_bulyk_sc09-primary.mlp	0.006335628933333331	0.006335628933333331
Positive	12	POU3F4_3_from_POU3F4_jolma_DBD_M221.mlp	0.004509863071666666	0.004509863071666666
Positive	13	STAT_known9_from_STAT6_1_from_STAT6_transfac_M00494.mlp	0.0044471499999999995	0.0044471499999999995
Positive	14	NKX2-4_1_from_Nkx2-4_bulyk_cell08-3074.1.mlp	0.00013992168333333256	0.00013992168333333256
Positive	15	NFY_known1_from_NFY_1_from_NF-Y_transfac_M00185.mlp	0.0001396867499999917	0.0001396867499999917
Negative	1	SRY_1_from_SRY_transfac_M00148.mlp	-0.125986185595	-0.125986185595
Negative	2	SOX10_2_from_SOX10_jaspar_MA0442.1.mlp	-0.03416530679166666	-0.03416530679166666
Negative	3	KLF12_1_from_AP-2rep_transfac_M00468.mlp	-0.013965907003333333	-0.013965907003333333
Negative	4	HMGA1_2_from_HMGIY_transfac_M01010.mlp	-0.0064461974833333185	-0.0064461974833333185
Negative	5	STAT_known14_from_STAT6_2_from_STAT6_transfac_M00500.mlp	-0.005965807071666655	-0.005965807071666655
Negative	6	BPTF_1_from_FAC1_transfac_M00456.mlp	-0.005222037983333331	-0.005222037983333331
Negative	7	MYC_known10_from_USF2_1_from_USF2_transfac_M00726.mlp	-0.004426742078333321	-0.004426742078333321
Negative	8	RUNX2_1_from_AML1a_transfac_M00271.mlp	-0.0026625486133333245	-0.0026625486133333245
Negative	9	GLI2_1_from_GLI2_jolma_DBD_M10.mlp	-0.0024238577683333346	-0.0024238577683333346
Negative	10	PAX4_5_from_Pax4_jaspar_MA0068.1.mlp	-0.0018120320833333303	-0.0018120320833333303
Negative	11	NKX2-1_2_from_TTF-1-(Nkx2-1)_transfac_M00794.mlp	-0.0007419270383333326	-0.0007419270383333326
Negative	12	MYOG_1_from_myogenin_transfac_M00712.mlp	-0.0007051693866666622	-0.0007051693866666622
Negative	13	TCF3_5_from_E2A_transfac_M00973.mlp	-0.0005290845399999989	-0.0005290845399999989
Negative	14	CACBP_1_from_CAC-binding-protein_transfac_M00720.mlp	-0.00038645209000000096	-0.00038645209000000096
Negative	15	NKX2-5_5_from_Nkx2-5_bulyk_cell08-3436.1.mlp	-0.0002859933116666659	-0.0002859933116666659
