#	Sequence_name	SLC25A52;-;up1000;down1000;+rnd303::18:29341184-29341795
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	NR3C1_known5_from_NR3C1_3_from_GR_transfac_M00921.mlp	0.04882442306500001	0.04882442306500001
Positive	2	SOX10_2_from_SOX10_jaspar_MA0442.1.mlp	0.025010415271666673	0.025010415271666673
Positive	3	TATA_known6_from_TBP_6_from_Tbp_bulyk_sc09-primary.mlp	0.0073690343166666625	0.0073690343166666625
Positive	4	MYC_known10_from_USF2_1_from_USF2_transfac_M00726.mlp	0.005315165510000015	0.005315165510000015
Positive	5	RUNX2_1_from_AML1a_transfac_M00271.mlp	0.0014931510499999981	0.0014931510499999981
Positive	6	RUNX1_7_from_AML1_transfac_M00751.mlp	8.431441333333431e-05	8.431441333333431e-05
Positive	7	NFY_known1_from_NFY_1_from_NF-Y_transfac_M00185.mlp	8.152444999999434e-05	8.152444999999434e-05
Positive	8	NKX2-4_1_from_Nkx2-4_bulyk_cell08-3074.1.mlp	7.810895000000117e-05	7.810895000000117e-05
Positive	9	NKX2-5_5_from_Nkx2-5_bulyk_cell08-3436.1.mlp	2.632282666666668e-05	2.632282666666668e-05
Negative	1	STAT_known13_from_STAT5A_4_from_STAT5A_transfac_M00499.mlp	-0.17845651544333332	-0.17845651544333332
Negative	2	ZNF384_1_from_CIZ_transfac_M00734.mlp	-0.16778793146666668	-0.16778793146666668
Negative	3	STAT_known11_from_STAT3_2_from_STAT3_transfac_M00497.mlp	-0.1660589036665	-0.1660589036665
Negative	4	HMGA1_2_from_HMGIY_transfac_M01010.mlp	-0.046660650366666674	-0.046660650366666674
Negative	5	STAT_known14_from_STAT6_2_from_STAT6_transfac_M00500.mlp	-0.04137219971499999	-0.04137219971499999
Negative	6	SRY_1_from_SRY_transfac_M00148.mlp	-0.034749137115000016	-0.034749137115000016
Negative	7	CACBP_1_from_CAC-binding-protein_transfac_M00720.mlp	-0.02876280204833333	-0.02876280204833333
Negative	8	KLF12_1_from_AP-2rep_transfac_M00468.mlp	-0.02048165255	-0.02048165255
Negative	9	SPI1_known2_from_SPI1_2_from_SPI1_jaspar_MA0080.2.mlp	-0.010569459223333333	-0.010569459223333333
Negative	10	ETS_2_from_Ets_transfac_M00971.mlp	-0.009312383333333334	-0.009312383333333334
Negative	11	ZEB1_known5_from_ZEB1_5_from_ZEB1_jaspar_MA0103.1.mlp	-0.004248637316666699	-0.004248637316666699
Negative	12	PAX4_4_from_Pax-4_transfac_M00380.mlp	-0.0030786046399999983	-0.0030786046399999983
Negative	13	BPTF_1_from_FAC1_transfac_M00456.mlp	-0.0028864605999999976	-0.0028864605999999976
Negative	14	GLI2_1_from_GLI2_jolma_DBD_M10.mlp	-0.0014065770049999985	-0.0014065770049999985
Negative	15	FOXA_known5_from_FOXA1_2_from_FOXA1_jaspar_MA0148.1.mlp	-0.0008063722333333322	-0.0008063722333333322
