#	Sequence_name	BCL2;-;up1000;down1000;+rnd290::18:60986651-60987262
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	OVOL2_1_from_MOVO-B_transfac_M01104.mlp	0.28763720691	0.28763720691
Positive	2	EGR1_known4_from_EGR_2_from_KROX_transfac_M00982.mlp	0.11911678501666667	0.11911678501666667
Positive	3	SP1_known7_from_SP1_6_from_SP1_jaspar_MA0079.2.mlp	0.10047260476666665	0.10047260476666665
Positive	4	MZF1_3_from_MZF1:1-4_jaspar_MA0056.1.mlp	0.045884116438333296	0.045884116438333296
Positive	5	TEAD2_1_from_ETF_transfac_M00695.mlp	0.03411141560000002	0.03411141560000002
Positive	6	BARHL2_2_from_BARHL2_jolma_DBD_M458.mlp	0.03209135634666666	0.03209135634666666
Positive	7	MZF1_4_from_MZF1:5-13_jaspar_MA0057.1.mlp	0.0145266	0.0145266
Positive	8	MZF1_1_from_MZF1_transfac_M00083.mlp	0.011650208883333355	0.011650208883333355
Positive	9	ZNF281_1_from_Zfp281_bulyk_sc09-primary.mlp	0.00830068999999998	0.00830068999999998
Positive	10	SP1_known6_from_SP1_5_from_Sp1_transfac_M00933.mlp	0.007674255133333342	0.007674255133333342
Positive	11	SP1_known1_from_SP1_1_from_Sp1_transfac_M00008.mlp	0.0048898721	0.0048898721
Positive	12	STAT_known13_from_STAT5A_4_from_STAT5A_transfac_M00499.mlp	0.004822894668333391	0.004822894668333391
Positive	13	STAT_known12_from_STAT4_1_from_STAT4_transfac_M00498.mlp	0.0032308112349999853	0.0032308112349999853
Positive	14	POU3F3_1_from_Pou3f3_bulyk_cell08-3235.2.mlp	0.0028172145	0.0028172145
Positive	15	STAT_known14_from_STAT6_2_from_STAT6_transfac_M00500.mlp	0.0027859863233333283	0.0027859863233333283
Negative	1	E2F_known15_from_E2F1_13_from_E2F_transfac_M00803.mlp	-0.4489335248150001	-0.4489335248150001
Negative	2	SP100_1_from_Sp100_bulyk_sc09-primary.mlp	-0.01306120995	-0.01306120995
Negative	3	PAX2_2_from_Pax-2_transfac_M00486.mlp	-0.005994563103333327	-0.005994563103333327
Negative	4	HMGA1_1_from_HMG-IY_transfac_M00750.mlp	-0.0053421305950000246	-0.0053421305950000246
Negative	5	HMGA1_2_from_HMGIY_transfac_M01010.mlp	-0.004001916660000002	-0.004001916660000002
Negative	6	TFAP2_known1_from_TFAP2_1_from_AP-2_transfac_M00189.mlp	-0.003617635866666667	-0.003617635866666667
Negative	7	STAT_known10_from_STAT1_3_from_STAT1_transfac_M00496.mlp	-0.0029628479683332857	-0.0029628479683332857
Negative	8	HOXD8_2_from_HOXD8_jolma_DBD_M550.mlp	-0.002743505899500002	-0.002743505899500002
Negative	9	KLF16_1_from_KLF16_jolma_DBD_M23.mlp	-0.002720503333333329	-0.002720503333333329
Negative	10	ETS_known8_from_ETS1_3_from_ETS1_jaspar_MA0098.1.mlp	-0.001791789646666725	-0.001791789646666725
Negative	11	CACBP_1_from_CAC-binding-protein_transfac_M00720.mlp	-0.0014502056166666704	-0.0014502056166666704
Negative	12	MAZ_1_from_MAZ_transfac_M00649.mlp	-0.0011990486166666516	-0.0011990486166666516
Negative	13	ZBTB14_3_from_Zfp161_bulyk_sc09-primary.mlp	-0.0009511653499999963	-0.0009511653499999963
Negative	14	FOXD2_2_from_FOXD2_jolma_DBD_M409.mlp	-0.0008736708370000001	-0.0008736708370000001
Negative	15	STAT_known9_from_STAT6_1_from_STAT6_transfac_M00494.mlp	-0.0008080639633333349	-0.0008080639633333349
