#	Sequence_name	BCL2;-;up1000;down1000;dup0;+rnd522::18:60987744-60988355
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	FOXC1_2_from_FOXC1_jaspar_MA0032.1.mlp	0.2097096898616667	0.2097096898616667
Positive	2	AHR_2_from_AhR_transfac_M00778.mlp	0.03371989749166667	0.03371989749166667
Positive	3	OVOL2_1_from_MOVO-B_transfac_M01104.mlp	0.007051184515000007	0.007051184515000007
Positive	4	PAX4_4_from_Pax-4_transfac_M00380.mlp	0.0049936740833333325	0.0049936740833333325
Positive	5	PAX4_5_from_Pax4_jaspar_MA0068.1.mlp	0.0015036251341666671	0.0015036251341666671
Positive	6	SRY_1_from_SRY_transfac_M00148.mlp	0.001147801104999994	0.001147801104999994
Positive	7	TBX5_2_from_TBX5_transfac_M01020.mlp	0.0007347363149999988	0.0007347363149999988
Positive	8	EGR1_known4_from_EGR_2_from_KROX_transfac_M00982.mlp	0.000659527733333322	0.000659527733333322
Positive	9	IRX2_1_from_Irx2_bulyk_cell08-0900.3.mlp	0.0006261664735	0.0006261664735
Positive	10	IRX5_1_from_Irx5_bulyk_cell08-2385.1.mlp	0.0004512333333333333	0.0004512333333333333
Positive	11	CEBPB_known3_from_CEBP_1_from_CorEBP_transfac_M00159.mlp	0.0004352939670000005	0.0004352939670000005
Positive	12	GCM_1_from_GCM_transfac_M00634.mlp	0.0002698190666666653	0.0002698190666666653
Positive	13	FOXO4_2_from_FOXO4_transfac_M00476.mlp	0.00025691398333333175	0.00025691398333333175
Positive	14	MYF6_1_from_Myf6_bulyk_sc09-primary.mlp	0.00018793491833333272	0.00018793491833333272
Positive	15	IRX3_1_from_Irx3_bulyk_cell08-0920.1.mlp	0.00016084849999999998	0.00016084849999999998
Negative	1	TEAD2_1_from_ETF_transfac_M00695.mlp	-0.31991960860666663	-0.31991960860666663
Negative	2	NFATC2_1_from_NFATC2_jaspar_MA0152.1.mlp	-0.1950409596166667	-0.1950409596166667
Negative	3	STAT_known14_from_STAT6_2_from_STAT6_transfac_M00500.mlp	-0.12205874415666666	-0.12205874415666666
Negative	4	STAT_known13_from_STAT5A_4_from_STAT5A_transfac_M00499.mlp	-0.09411426156833336	-0.09411426156833336
Negative	5	MYC_known10_from_USF2_1_from_USF2_transfac_M00726.mlp	-0.06572840850166664	-0.06572840850166664
Negative	6	SP1_known6_from_SP1_5_from_Sp1_transfac_M00933.mlp	-0.05653433333333333	-0.05653433333333333
Negative	7	WT1_1_from_WT1_transfac_M01118.mlp	-0.050365444550000034	-0.050365444550000034
Negative	8	TFAP2_known1_from_TFAP2_1_from_AP-2_transfac_M00189.mlp	-0.04804550625000001	-0.04804550625000001
Negative	9	SP1_known9_from_SP3_2_from_SP3_jolma_DBD_M30.mlp	-0.045006333333333336	-0.045006333333333336
Negative	10	AHR::ARNT_3_from_Arnt::Ahr_jaspar_MA0006.1.mlp	-0.024144143916666624	-0.024144143916666624
Negative	11	FOXO3_3_from_FOXO3_jaspar_MA0157.1.mlp	-0.023602374349999993	-0.023602374349999993
Negative	12	TATA_known4_from_TBP_4_from_TBP_transfac_M00980.mlp	-0.023388424399666666	-0.023388424399666666
Negative	13	SP4_1_from_Sp4_bulyk_sc09-primary.mlp	-0.019885366666666668	-0.019885366666666668
Negative	14	ZEB1_known5_from_ZEB1_5_from_ZEB1_jaspar_MA0103.1.mlp	-0.012187938058333334	-0.012187938058333334
Negative	15	FOXK1_4_from_Foxk1_jolma_DBD_M448.mlp	-0.011788497975000025	-0.011788497975000025
