#	Sequence_name	SLC25A52;-;up1000;down1000;+rnd301::18:29341182-29341793
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	HMGA1_1_from_HMG-IY_transfac_M00750.mlp	0.17084044309833332	0.17084044309833332
Positive	2	STAT_known9_from_STAT6_1_from_STAT6_transfac_M00494.mlp	0.13771219123666667	0.13771219123666667
Positive	3	MYC_known10_from_USF2_1_from_USF2_transfac_M00726.mlp	0.113074303385	0.113074303385
Positive	4	AHR_2_from_AhR_transfac_M00778.mlp	0.018637461971666665	0.018637461971666665
Positive	5	POU3F1_3_from_POU3F1_jolma_DBD_M214.mlp	0.007220070889999999	0.007220070889999999
Positive	6	STAT_known11_from_STAT3_2_from_STAT3_transfac_M00497.mlp	0.0028935211666666666	0.0028935211666666666
Positive	7	STAT_known13_from_STAT5A_4_from_STAT5A_transfac_M00499.mlp	0.0024512863116666877	0.0024512863116666877
Positive	8	TATA_known6_from_TBP_6_from_Tbp_bulyk_sc09-primary.mlp	0.002032504000000002	0.002032504000000002
Positive	9	KLF12_1_from_AP-2rep_transfac_M00468.mlp	0.0015375422933333403	0.0015375422933333403
Positive	10	ZEB1_known5_from_ZEB1_5_from_ZEB1_jaspar_MA0103.1.mlp	0.0013738206333333113	0.0013738206333333113
Positive	11	PAX4_4_from_Pax-4_transfac_M00380.mlp	0.0012117248516666666	0.0012117248516666666
Positive	12	SPI1_known2_from_SPI1_2_from_SPI1_jaspar_MA0080.2.mlp	0.0011170429533333304	0.0011170429533333304
Positive	13	POU3F4_3_from_POU3F4_jolma_DBD_M221.mlp	0.0008361264666666646	0.0008361264666666646
Positive	14	NKX2-5_5_from_Nkx2-5_bulyk_cell08-3436.1.mlp	0.0005016322249999982	0.0005016322249999982
Positive	15	PAX4_5_from_Pax4_jaspar_MA0068.1.mlp	0.0003208408499999978	0.0003208408499999978
Negative	1	SRY_1_from_SRY_transfac_M00148.mlp	-0.016009742994999996	-0.016009742994999996
Negative	2	SOX10_2_from_SOX10_jaspar_MA0442.1.mlp	-0.004777333906666664	-0.004777333906666664
Negative	3	RUNX2_1_from_AML1a_transfac_M00271.mlp	-0.0035518036466666634	-0.0035518036466666634
Negative	4	NR3C1_known5_from_NR3C1_3_from_GR_transfac_M00921.mlp	-0.0025875141883333263	-0.0025875141883333263
Negative	5	STAT_known14_from_STAT6_2_from_STAT6_transfac_M00500.mlp	-0.0015998189050000038	-0.0015998189050000038
Negative	6	ZNF384_1_from_CIZ_transfac_M00734.mlp	-0.0008659881333333299	-0.0008659881333333299
Negative	7	TCF3_5_from_E2A_transfac_M00973.mlp	-0.000824403488333327	-0.000824403488333327
Negative	8	MYOG_1_from_myogenin_transfac_M00712.mlp	-0.0007348347949999995	-0.0007348347949999995
Negative	9	NFY_known1_from_NFY_1_from_NF-Y_transfac_M00185.mlp	-0.0004918694166666616	-0.0004918694166666616
Negative	10	BPTF_1_from_FAC1_transfac_M00456.mlp	-0.00043648106666667425	-0.00043648106666667425
Negative	11	RUNX1_7_from_AML1_transfac_M00751.mlp	-0.000223012038333332	-0.000223012038333332
Negative	12	HMGA1_2_from_HMGIY_transfac_M01010.mlp	-0.000199805833333323	-0.000199805833333323
Negative	13	CACBP_1_from_CAC-binding-protein_transfac_M00720.mlp	-0.0001938580149999994	-0.0001938580149999994
Negative	14	FOXJ3_2_from_FOXJ3_jolma_DBD_M419.mlp	-0.0001846666666666663	-0.0001846666666666663
Negative	15	ZEB1_known1_from_ZEB1_1_from_AREB6_transfac_M00412.mlp	-7.886009499999905e-05	-7.886009499999905e-05
