#	Sequence_name	RP11-322E11.6;-;up1000;down1000;+rnd603::18:33078372-33078983
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	CACBP_1_from_CAC-binding-protein_transfac_M00720.mlp	0.6924339414999999	0.6924339414999999
Positive	2	FOXL1_2_from_FOXL1_jaspar_MA0033.1.mlp	0.3690558477533333	0.3690558477533333
Positive	3	OVOL2_1_from_MOVO-B_transfac_M01104.mlp	0.16504817756333337	0.16504817756333337
Positive	4	CDC5L_1_from_Cdc5_transfac_M00478.mlp	0.055454356583333336	0.055454356583333336
Positive	5	HOXA4_1_from_HOXA4_transfac_M00640.mlp	0.03930126686500002	0.03930126686500002
Positive	6	TATA_known6_from_TBP_6_from_Tbp_bulyk_sc09-primary.mlp	0.030734747865	0.030734747865
Positive	7	SP1_known8_from_SP1_7_from_SP1_jolma_DBD_M29.mlp	0.024536927106666672	0.024536927106666672
Positive	8	GCM_1_from_GCM_transfac_M00634.mlp	0.020876281385	0.020876281385
Positive	9	EGR1_known4_from_EGR_2_from_KROX_transfac_M00982.mlp	0.02045498074833333	0.02045498074833333
Positive	10	KLF16_1_from_KLF16_jolma_DBD_M23.mlp	0.0033337571783333335	0.0033337571783333335
Positive	11	CDX_1_from_Cdx_transfac_M00991.mlp	0.002368064938333332	0.002368064938333332
Negative	1	TEAD2_1_from_ETF_transfac_M00695.mlp	-0.33699718257666667	-0.33699718257666667
Negative	2	E2F_known15_from_E2F1_13_from_E2F_transfac_M00803.mlp	-0.28208325832666664	-0.28208325832666664
Negative	3	CACD_2_from_CACD_transfac_M01113.mlp	-0.16951687001666663	-0.16951687001666663
Negative	4	OTX_1_from_OTX_transfac_M01117.mlp	-0.12245017742499999	-0.12245017742499999
Negative	5	MZF1_1_from_MZF1_transfac_M00083.mlp	-0.12103566768833333	-0.12103566768833333
Negative	6	HOXD9_1_from_Hoxd9_jolma_DBD_M559.mlp	-0.11156617309666667	-0.11156617309666667
Negative	7	BARHL2_2_from_BARHL2_jolma_DBD_M458.mlp	-0.09254183334166667	-0.09254183334166667
Negative	8	BARHL1_2_from_Barhl1_jolma_DBD_M467.mlp	-0.06427720059666667	-0.06427720059666667
Negative	9	ZNF281_1_from_Zfp281_bulyk_sc09-primary.mlp	-0.05531668505666667	-0.05531668505666667
Negative	10	BARHL2_5_from_BARHL2_jolma_full_M461.mlp	-0.024171425875	-0.024171425875
Negative	11	MZF1_2_from_MZF1_transfac_M00084.mlp	-0.02226413586666667	-0.02226413586666667
Negative	12	SP1_known4_from_SP1_3_from_Sp1_transfac_M00931.mlp	-0.021957260973333337	-0.021957260973333337
Negative	13	WT1_1_from_WT1_transfac_M01118.mlp	-0.01456711508166666	-0.01456711508166666
Negative	14	MZF1_4_from_MZF1:5-13_jaspar_MA0057.1.mlp	-0.01455327788	-0.01455327788
Negative	15	SP1_known6_from_SP1_5_from_Sp1_transfac_M00933.mlp	-0.013310496433333334	-0.013310496433333334
