#	Sequence_name	BCL2;-;up1000;down1000;+rnd802::18:60987163-60987774
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	ZBTB14_2_from_ZF5_transfac_M00716.mlp	0.3105615989666667	0.3105615989666667
Positive	2	TEAD2_1_from_ETF_transfac_M00695.mlp	0.20269166203333347	0.20269166203333347
Positive	3	E2F_known15_from_E2F1_13_from_E2F_transfac_M00803.mlp	0.09595651253333341	0.09595651253333341
Positive	4	MAZ_1_from_MAZ_transfac_M00649.mlp	0.06732387690000001	0.06732387690000001
Positive	5	GLI2_1_from_GLI2_jolma_DBD_M10.mlp	0.0234925	0.0234925
Positive	6	SP4_1_from_Sp4_bulyk_sc09-primary.mlp	0.005571850333333339	0.005571850333333339
Positive	7	TATA_known4_from_TBP_4_from_TBP_transfac_M00980.mlp	0.001701834239333333	0.001701834239333333
Positive	8	RUNX2_1_from_AML1a_transfac_M00271.mlp	0.0014278856350000005	0.0014278856350000005
Positive	9	RUNX1_7_from_AML1_transfac_M00751.mlp	0.0012277675566666679	0.0012277675566666679
Positive	10	NR3C1_known5_from_NR3C1_3_from_GR_transfac_M00921.mlp	0.0007774037383333356	0.0007774037383333356
Positive	11	NFIL3_3_from_NFIL3_jolma_DBD_M392.mlp	0.00035408685533333344	0.00035408685533333344
Positive	12	HOXD9_1_from_Hoxd9_jolma_DBD_M559.mlp	0.00029899595000000003	0.00029899595000000003
Positive	13	ZNF384_1_from_CIZ_transfac_M00734.mlp	0.0002287601599999996	0.0002287601599999996
Positive	14	POU3F4_3_from_POU3F4_jolma_DBD_M221.mlp	0.00021963241183333337	0.00021963241183333337
Positive	15	BPTF_1_from_FAC1_transfac_M00456.mlp	0.00012098692000000062	0.00012098692000000062
Negative	1	NFAT_1_from_NF-AT_transfac_M00302.mlp	-0.02072429488166667	-0.02072429488166667
Negative	2	STAT_known13_from_STAT5A_4_from_STAT5A_transfac_M00499.mlp	-0.002451419480999984	-0.002451419480999984
Negative	3	STAT_known14_from_STAT6_2_from_STAT6_transfac_M00500.mlp	-0.002199017968333307	-0.002199017968333307
Negative	4	HLF_1_from_HLF_transfac_M00260.mlp	-0.0019040562943333334	-0.0019040562943333334
Negative	5	STAT_known8_from_STAT5A_3_from_STAT5A_transfac_M00493.mlp	-0.0012497917255000054	-0.0012497917255000054
Negative	6	ETS_2_from_Ets_transfac_M00971.mlp	-0.0009083451133333371	-0.0009083451133333371
Negative	7	STAT_known12_from_STAT4_1_from_STAT4_transfac_M00498.mlp	-0.0007971592666666688	-0.0007971592666666688
Negative	8	SOX10_2_from_SOX10_jaspar_MA0442.1.mlp	-0.0007375767936666713	-0.0007375767936666713
Negative	9	PAX2_2_from_Pax-2_transfac_M00486.mlp	-0.00032312530716665925	-0.00032312530716665925
Negative	10	SPI1_known2_from_SPI1_2_from_SPI1_jaspar_MA0080.2.mlp	-0.00025587425833333287	-0.00025587425833333287
Negative	11	SRY_1_from_SRY_transfac_M00148.mlp	-0.00020003474333333304	-0.00020003474333333304
Negative	12	HOXD8_2_from_HOXD8_jolma_DBD_M550.mlp	-0.00014274617333333235	-0.00014274617333333235
Negative	13	NFAT_2_from_NF-AT_transfac_M00935.mlp	-0.0001388685660000001	-0.0001388685660000001
Negative	14	HMGA1_2_from_HMGIY_transfac_M01010.mlp	-2.5169874833333314e-05	-2.5169874833333314e-05
Negative	15	CPEB1_1_from_CPEB1_jolma_full_M748.mlp	-1.8941271000000076e-05	-1.8941271000000076e-05
