#	Sequence_name	AC012123.1;+;up1000;down1000;+rnd678::18:30349681-30350292
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	FOXC1_7_from_Foxc1_jolma_DBD_M439.mlp	0.0003659702516666683	0.0003659702516666683
Positive	2	FOXL1_4_from_FOXL1_jolma_full_M423.mlp	0.00031644216066666834	0.00031644216066666834
Positive	3	FOXO1_3_from_FOXO1_jolma_DBD_M425.mlp	0.00028358943333333243	0.00028358943333333243
Positive	4	FOXO4_4_from_FOXO4_jolma_DBD_M432.mlp	0.0002707442763333325	0.0002707442763333325
Positive	5	FOXO6_2_from_FOXO6_jolma_DBD_M435.mlp	0.00019224982866666659	0.00019224982866666659
Positive	6	FOXO1_1_from_FOXO1_transfac_M00473.mlp	0.00017540642500000074	0.00017540642500000074
Positive	7	ELF5_1_from_ELF5_jaspar_MA0136.1.mlp	0.00012984077333333478	0.00012984077333333478
Positive	8	FOXO4_1_from_FOXO4_transfac_M00472.mlp	2.5175483333334665e-05	2.5175483333334665e-05
Positive	9	IRX6_1_from_Irx6_bulyk_cell08-2623.2.mlp	5.487195916666659e-06	5.487195916666659e-06
Negative	1	TEAD2_1_from_ETF_transfac_M00695.mlp	-0.05590603833333333	-0.05590603833333333
Negative	2	ZNF354C_1_from_ZNF354C_jaspar_MA0130.1.mlp	-0.0018169727333332906	-0.0018169727333332906
Negative	3	ETS_2_from_Ets_transfac_M00971.mlp	-0.0004154904816666677	-0.0004154904816666677
Negative	4	SPI1_known2_from_SPI1_2_from_SPI1_jaspar_MA0080.2.mlp	-0.00041045939500000076	-0.00041045939500000076
Negative	5	IRX5_1_from_Irx5_bulyk_cell08-2385.1.mlp	-3.700541794833331e-05	-3.700541794833331e-05
Negative	6	IRX3_1_from_Irx3_bulyk_cell08-0920.1.mlp	-8.990132316666667e-06	-8.990132316666667e-06
Negative	7	IRX2_1_from_Irx2_bulyk_cell08-0900.3.mlp	-8.338606416666684e-06	-8.338606416666684e-06
Negative	8	IRX3_2_from_Irx3_bulyk_cell08-2226.1.mlp	-4.341790850000056e-06	-4.341790850000056e-06
