#	Sequence_name	RP11-322E11.6;-;up1000;down1000;+rnd554::18:33078323-33078934
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	ARID3A_1_from_ARID3A_jaspar_MA0151.1.mlp	0.2895799782883333	0.2895799782883333
Positive	2	ONECUT1_1_from_HNF6_transfac_M00639.mlp	0.17598809399999996	0.17598809399999996
Positive	3	E2F_known15_from_E2F1_13_from_E2F_transfac_M00803.mlp	0.07200229374833333	0.07200229374833333
Positive	4	HBP1_1_from_Hbp1_bulyk_sc09-primary.mlp	0.05455441503333333	0.05455441503333333
Positive	5	TEAD2_1_from_ETF_transfac_M00695.mlp	0.030701501045000024	0.030701501045000024
Positive	6	ZEB1_known1_from_ZEB1_1_from_AREB6_transfac_M00412.mlp	0.017689528091666667	0.017689528091666667
Positive	7	CACD_2_from_CACD_transfac_M01113.mlp	0.004283446149999984	0.004283446149999984
Positive	8	HOXD8_2_from_HOXD8_jolma_DBD_M550.mlp	0.0032744181399999967	0.0032744181399999967
Positive	9	CDX_1_from_Cdx_transfac_M00991.mlp	0.00240561215	0.00240561215
Positive	10	SP1_known1_from_SP1_1_from_Sp1_transfac_M00008.mlp	0.002371119333333334	0.002371119333333334
Positive	11	OTX_1_from_OTX_transfac_M01117.mlp	0.0004841151099999979	0.0004841151099999979
Positive	12	SP1_known9_from_SP3_2_from_SP3_jolma_DBD_M30.mlp	4.1541565000002886e-05	4.1541565000002886e-05
Negative	1	OVOL2_1_from_MOVO-B_transfac_M01104.mlp	-0.16447215020166667	-0.16447215020166667
Negative	2	CPEB1_1_from_CPEB1_jolma_full_M748.mlp	-0.12111795615000003	-0.12111795615000003
Negative	3	BARHL2_2_from_BARHL2_jolma_DBD_M458.mlp	-0.09066620395666668	-0.09066620395666668
Negative	4	BARHL2_5_from_BARHL2_jolma_full_M461.mlp	-0.0707555328	-0.0707555328
Negative	5	BARHL1_2_from_Barhl1_jolma_DBD_M467.mlp	-0.06533547829833332	-0.06533547829833332
Negative	6	PAX4_4_from_Pax-4_transfac_M00380.mlp	-0.0430197477	-0.0430197477
Negative	7	CACBP_1_from_CAC-binding-protein_transfac_M00720.mlp	-0.041531446113333335	-0.041531446113333335
Negative	8	SP1_known7_from_SP1_6_from_SP1_jaspar_MA0079.2.mlp	-0.03197814751	-0.03197814751
Negative	9	SP1_known6_from_SP1_5_from_Sp1_transfac_M00933.mlp	-0.023298281489999993	-0.023298281489999993
Negative	10	SP1_known4_from_SP1_3_from_Sp1_transfac_M00931.mlp	-0.023045931393333333	-0.023045931393333333
Negative	11	SP1_known8_from_SP1_7_from_SP1_jolma_DBD_M29.mlp	-0.020736701826666665	-0.020736701826666665
Negative	12	MZF1_4_from_MZF1:5-13_jaspar_MA0057.1.mlp	-0.01971635514166667	-0.01971635514166667
Negative	13	WT1_1_from_WT1_transfac_M01118.mlp	-0.016083449580000023	-0.016083449580000023
Negative	14	TATA_known6_from_TBP_6_from_Tbp_bulyk_sc09-primary.mlp	-0.015660930455	-0.015660930455
Negative	15	FOXJ3_2_from_FOXJ3_jolma_DBD_M419.mlp	-0.015123522750000002	-0.015123522750000002
