#	Sequence_name	INO80C;-;up1000;down1000;+rnd465::18:33078234-33078845
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	MZF1_3_from_MZF1:1-4_jaspar_MA0056.1.mlp	0.35907713493	0.35907713493
Positive	2	MAZ_1_from_MAZ_transfac_M00649.mlp	0.2587424486166667	0.2587424486166667
Positive	3	FOXC1_7_from_Foxc1_jolma_DBD_M439.mlp	0.2406319884333333	0.2406319884333333
Positive	4	FOXO4_1_from_FOXO4_transfac_M00472.mlp	0.20222389583333333	0.20222389583333333
Positive	5	TEAD2_1_from_ETF_transfac_M00695.mlp	0.18291370591666664	0.18291370591666664
Positive	6	FOXL1_4_from_FOXL1_jolma_full_M423.mlp	0.17110937576333338	0.17110937576333338
Positive	7	FOXJ3_2_from_FOXJ3_jolma_DBD_M419.mlp	0.16535134025666667	0.16535134025666667
Positive	8	SRY_1_from_SRY_transfac_M00148.mlp	0.15035330148833334	0.15035330148833334
Positive	9	MZF1_1_from_MZF1_transfac_M00083.mlp	0.1431534698866667	0.1431534698866667
Positive	10	FOXJ1_1_from_HFH4-(FOXJ1)_transfac_M00742.mlp	0.13916005792999997	0.13916005792999997
Positive	11	FOXK1_4_from_Foxk1_jolma_DBD_M448.mlp	0.136315311945	0.136315311945
Positive	12	SP1_known7_from_SP1_6_from_SP1_jaspar_MA0079.2.mlp	0.13214644086666663	0.13214644086666663
Positive	13	FOXO1_3_from_FOXO1_jolma_DBD_M425.mlp	0.1069982819	0.1069982819
Positive	14	FOXO1_1_from_FOXO1_transfac_M00473.mlp	0.10535293890000001	0.10535293890000001
Positive	15	FOXD2_2_from_FOXD2_jolma_DBD_M409.mlp	0.10215757998833336	0.10215757998833336
Negative	1	E2F_known15_from_E2F1_13_from_E2F_transfac_M00803.mlp	-0.29043817627833335	-0.29043817627833335
Negative	2	FOXL1_2_from_FOXL1_jaspar_MA0033.1.mlp	-0.19102500120833335	-0.19102500120833335
Negative	3	HOXD8_2_from_HOXD8_jolma_DBD_M550.mlp	-0.07813181114833333	-0.07813181114833333
Negative	4	HOXA4_1_from_HOXA4_transfac_M00640.mlp	-0.06751877474333333	-0.06751877474333333
Negative	5	TATA_known6_from_TBP_6_from_Tbp_bulyk_sc09-primary.mlp	-0.03702289886666667	-0.03702289886666667
Negative	6	TATA_known4_from_TBP_4_from_TBP_transfac_M00980.mlp	-0.03699670982333333	-0.03699670982333333
Negative	7	IKZF2_1_from_Ik-2_transfac_M00087.mlp	-0.03680367371999999	-0.03680367371999999
Negative	8	ARID3A_1_from_ARID3A_jaspar_MA0151.1.mlp	-0.011161217641666677	-0.011161217641666677
Negative	9	PAX4_4_from_Pax-4_transfac_M00380.mlp	-0.005221638200000001	-0.005221638200000001
Negative	10	CPEB1_1_from_CPEB1_jolma_full_M748.mlp	-0.0039147731666666664	-0.0039147731666666664
Negative	11	HOXD9_1_from_Hoxd9_jolma_DBD_M559.mlp	-0.0014903269166666778	-0.0014903269166666778
Negative	12	MZF1_4_from_MZF1:5-13_jaspar_MA0057.1.mlp	-0.0007110266316666612	-0.0007110266316666612
Negative	13	CDX_1_from_Cdx_transfac_M00991.mlp	-0.00034338734999999975	-0.00034338734999999975
