#	Sequence_name	RP11-322E11.6;-;up1000;down1000;+rnd414::18:33078183-33078794
change	rank	file_name	score_mean_ddba	mean_ddba
Positive	1	ZBTB14_2_from_ZF5_transfac_M00716.mlp	0.190224266745	0.190224266745
Positive	2	E2F_known15_from_E2F1_13_from_E2F_transfac_M00803.mlp	0.18371410987166661	0.18371410987166661
Positive	3	FOXL1_2_from_FOXL1_jaspar_MA0033.1.mlp	0.004186783743333329	0.004186783743333329
Positive	4	ARID3A_1_from_ARID3A_jaspar_MA0151.1.mlp	0.0032996619366666784	0.0032996619366666784
Positive	5	TATA_known4_from_TBP_4_from_TBP_transfac_M00980.mlp	0.0023647659516666613	0.0023647659516666613
Positive	6	HOXA4_1_from_HOXA4_transfac_M00640.mlp	0.001584188288333328	0.001584188288333328
Positive	7	FOXJ3_2_from_FOXJ3_jolma_DBD_M419.mlp	0.0011981054583333345	0.0011981054583333345
Positive	8	OTX_1_from_OTX_transfac_M01117.mlp	0.0011183131133333257	0.0011183131133333257
Positive	9	WT1_1_from_WT1_transfac_M01118.mlp	0.0011180166216666746	0.0011180166216666746
Positive	10	CPEB1_1_from_CPEB1_jolma_full_M748.mlp	0.0007152494499999968	0.0007152494499999968
Positive	11	HOXD9_1_from_Hoxd9_jolma_DBD_M559.mlp	0.00037428588333333657	0.00037428588333333657
Positive	12	CDX_1_from_Cdx_transfac_M00991.mlp	0.00036490671666666776	0.00036490671666666776
Positive	13	TATA_known6_from_TBP_6_from_Tbp_bulyk_sc09-primary.mlp	0.0002779912000000011	0.0002779912000000011
Positive	14	HMGA1_2_from_HMGIY_transfac_M01010.mlp	0.0002447200499999998	0.0002447200499999998
Positive	15	BPTF_1_from_FAC1_transfac_M00456.mlp	0.0001754861100000015	0.0001754861100000015
Negative	1	CACD_2_from_CACD_transfac_M01113.mlp	-0.16813202396666663	-0.16813202396666663
Negative	2	IKZF2_1_from_Ik-2_transfac_M00087.mlp	-0.034897478728333334	-0.034897478728333334
Negative	3	MZF1_1_from_MZF1_transfac_M00083.mlp	-0.016855939078333337	-0.016855939078333337
Negative	4	SP1_known4_from_SP1_3_from_Sp1_transfac_M00931.mlp	-0.016558116666666668	-0.016558116666666668
Negative	5	SP1_known1_from_SP1_1_from_Sp1_transfac_M00008.mlp	-0.01567910561666667	-0.01567910561666667
Negative	6	OVOL2_1_from_MOVO-B_transfac_M01104.mlp	-0.009975962603333334	-0.009975962603333334
Negative	7	TEAD2_1_from_ETF_transfac_M00695.mlp	-0.00474122668666668	-0.00474122668666668
Negative	8	SP1_known9_from_SP3_2_from_SP3_jolma_DBD_M30.mlp	-0.003759962238333334	-0.003759962238333334
Negative	9	SP1_known6_from_SP1_5_from_Sp1_transfac_M00933.mlp	-0.003467906581666666	-0.003467906581666666
Negative	10	SP1_known7_from_SP1_6_from_SP1_jaspar_MA0079.2.mlp	-0.0015169341833333365	-0.0015169341833333365
Negative	11	MAZ_1_from_MAZ_transfac_M00649.mlp	-0.0009818946333333316	-0.0009818946333333316
Negative	12	CACBP_1_from_CAC-binding-protein_transfac_M00720.mlp	-0.0008566111833333377	-0.0008566111833333377
Negative	13	EGR1_known4_from_EGR_2_from_KROX_transfac_M00982.mlp	-0.0008354162766666651	-0.0008354162766666651
Negative	14	ZNF281_1_from_Zfp281_bulyk_sc09-primary.mlp	-0.0007350252000000054	-0.0007350252000000054
Negative	15	KLF16_1_from_KLF16_jolma_DBD_M23.mlp	-0.0004905257550000015	-0.0004905257550000015
